経営重要度: 本部・オーナー視点,,,,,独自レベル,ランク,データスコープ,計算レイヤー,,,判断基準,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_その他売上ディナー,L1,D,全店舗年次,L1,画面間,計算項目,予算設定参照×演算,年間予算_その他売上×ディナー比率,年間予算_その他売上 計 × 売上構成比設定.ディナー比率,年間予算 × dinner_ratio,年間予算値,"monthly_budgets.target_sales, budget_sales_compositions.dinner_ratio",-,"月次予算設定.売上（税抜）, 売上構成比設定.ディナー比率",月次予算設定.年間その他売上ディナー,-,年間予算_その他売上 × ディナー比率 → 年間予実対比（予実対比）.年間予算_その他売上ディナー,-,予算追加,年間累計予算値,-,-,分析画面,予算値,月次予算設定値の年間累計×構成比,中,中,中,高,画面間参照; 複数ソース,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,月次予算設定.年間その他売上ディナー,"-; monthly_budgets.target_sales, budget_sales_compositions.dinner_ratio",-
317,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_FLコスト 計,L1,A,全店舗年次,L2-S,画面内,計算項目,画面内演算,年間予算_FD仕入+年間予算_人件費の合計,年間予算_FD仕入 計 + 年間予算_人件費 計,FD仕入予算 + 人件費予算,年間予算値,-,-,画面内演算,"年間予実対比（予実対比）.年間予算_FD仕入 計, 年間予実対比（予実対比）.年間予算_人件費 計",-,年間予算_FD仕入 + 年間予算_人件費 → 年間予実対比（予実対比）.年間予算_FLコスト 計,-,予算追加,年間累計予算値,-,-,分析画面,予算値,予算設定値の画面内演算,中,高,高,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,2,0,"年間予実対比（予実対比）.年間予算_FD仕入 計, 年間予実対比（予実対比）.年間予算_人件費 計",-; -,-
318,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_FD仕入 計,L1,A,全店舗年次,L1,画面間,計算項目,予算設定参照×演算,月次予算設定.売上×FD仕入比率の年間累計,SUM(monthly_budgets.target_sales × monthly_budgets.food_cost_rate) GROUP BY year,target_sales × food_cost_rate,年間予算値,"monthly_budgets.target_sales, monthly_budgets.food_cost_rate",-,"月次予算設定.売上（税抜）, 月次予算設定.FD仕入比率",月次予算設定.年間FD仕入,-,月次予算設定.売上 × FD仕入比率 → 年間累計 → 年間予実対比（予実対比）.年間予算_FD仕入 計,-,予算追加,年間累計予算値,-,-,分析画面,予算値,月次予算設定値の年間累計×比率,中,高,高,高,画面間参照; 複数ソース,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,月次予算設定.年間FD仕入,"-; monthly_budgets.target_sales, monthly_budgets.food_cost_rate",-
319,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_フード仕入,L1,B,全店舗年次,L1,画面間,計算項目,予算設定参照×演算,年間予算_FD仕入×フード比率,年間予算_FD仕入 計 × FD構成比設定.フード比率,FD仕入予算 × food_ratio,年間予算値,"monthly_budgets.food_cost_rate, fd_compositions.food_ratio",-,"月次予算設定.FD仕入比率, FD構成比設定.フード比率",月次予算設定.年間フード仕入,-,年間予算_FD仕入 × フード比率 → 年間予実対比（予実対比）.年間予算_フード仕入,-,予算追加,年間累計予算値,-,-,分析画面,予算値,月次予算設定値の年間累計×比率,中,中,中,高,画面間参照; 複数ソース,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,月次予算設定.年間フード仕入,"-; monthly_budgets.food_cost_rate, fd_compositions.food_ratio",-
320,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_ドリンク仕入,L1,B,全店舗年次,L1,画面間,計算項目,予算設定参照×演算,年間予算_FD仕入×ドリンク比率,年間予算_FD仕入 計 × FD構成比設定.ドリンク比率,FD仕入予算 × drink_ratio,年間予算値,"monthly_budgets.food_cost_rate, fd_compositions.drink_ratio",-,"月次予算設定.FD仕入比率, FD構成比設定.ドリンク比率",月次予算設定.年間ドリンク仕入,-,年間予算_FD仕入 × ドリンク比率 → 年間予実対比（予実対比）.年間予算_ドリンク仕入,-,予算追加,年間累計予算値,-,-,分析画面,予算値,月次予算設定値の年間累計×比率,中,中,中,高,画面間参照; 複数ソース,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,月次予算設定.年間ドリンク仕入,"-; monthly_budgets.food_cost_rate, fd_compositions.drink_ratio",-
321,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_人件費 計,L1,A,全店舗年次,L1,画面間,計算項目,予算設定参照×演算,(売上×PA人件費率+固定人件費)の年間累計,SUM(monthly_budgets.target_sales × monthly_budgets.labor_cost_rate + 固定人件費) GROUP BY year,(target_sales × labor_cost_rate + 固定人件費),年間予算値,"monthly_budgets.target_sales, monthly_budgets.labor_cost_rate, 固定人件費予算",-,"月次予算設定.売上（税抜）, 月次予算設定.PA人件費率, 費用設定.固定人件費",月次予算設定.年間人件費,-,月次予算設定.売上 × PA人件費率 + 固定人件費 → 年間累計 → 年間予実対比（予実対比）.年間予算_人件費 計,-,予算追加,年間累計予算値,-,-,分析画面,予算値,月次予算設定値の年間累計,中,高,高,高,画面間参照; 複数ソース,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,月次予算設定.年間人件費,"-; monthly_budgets.target_sales, monthly_budgets.labor_cost_rate, 固定人件費予算",-
322,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_固定人件費,L0,B,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の固定人件費予算の年間累計,SUM(費用設定.固定人件費予算) GROUP BY year,固定人件費予算,年間予算値,monthly_cost_items.value(固定人件費),-,費用設定.固定人件費,月次予算設定.年間固定人件費,-,費用設定.固定人件費 → 年間累計 → 年間予実対比（予実対比）.年間予算_固定人件費,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間固定人件費,-; monthly_cost_items.value(固定人件費),-
323,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_PA人件費,L1,B,全店舗年次,L1,画面間,計算項目,予算設定参照×演算,売上×PA人件費率の年間累計,SUM(monthly_budgets.target_sales × monthly_budgets.labor_cost_rate) GROUP BY year,target_sales × labor_cost_rate,年間予算値,"monthly_budgets.target_sales, monthly_budgets.labor_cost_rate",-,"月次予算設定.売上（税抜）, 月次予算設定.PA人件費率",月次予算設定.年間PA人件費,-,月次予算設定.売上 × PA人件費率 → 年間累計 → 年間予実対比（予実対比）.年間予算_PA人件費,-,予算追加,年間累計予算値,-,-,分析画面,予算値,月次予算設定値の年間累計×比率,中,中,中,高,画面間参照; 複数ソース,キャッシュ・非同期処理,◎,中期キャッシュ(30分-1時間),データ更新時,1,0,月次予算設定.年間PA人件費,"-; monthly_budgets.target_sales, monthly_budgets.labor_cost_rate",-
324,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_社員人件費,L0,B,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の社員人件費予算の年間累計,SUM(費用設定.社員人件費予算) GROUP BY year,社員人件費予算,年間予算値,monthly_cost_items.value(社員人件費),-,費用設定.社員人件費,月次予算設定.年間社員人件費,-,費用設定.社員人件費 → 年間累計 → 年間予実対比（予実対比）.年間予算_社員人件費,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間社員人件費,-; monthly_cost_items.value(社員人件費),-
325,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_ヘルプ人件費,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定のヘルプ人件費予算の年間累計,SUM(費用設定.ヘルプ人件費予算) GROUP BY year,ヘルプ人件費予算,年間予算値,monthly_cost_items.value(ヘルプ人件費),-,費用設定.ヘルプ人件費,月次予算設定.年間ヘルプ人件費,-,費用設定.ヘルプ人件費 → 年間累計 → 年間予実対比（予実対比）.年間予算_ヘルプ人件費,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間ヘルプ人件費,-; monthly_cost_items.value(ヘルプ人件費),-
326,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_その他経費 計,L0,B,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定のその他経費予算の年間累計,SUM(費用設定.その他経費予算) GROUP BY year,その他経費予算合計,年間予算値,monthly_cost_items.value(その他経費),-,費用設定.その他経費合計,月次予算設定.年間その他経費,-,費用設定.その他経費 → 年間累計 → 年間予実対比（予実対比）.年間予算_その他経費 計,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間その他経費,-; monthly_cost_items.value(その他経費),-
327,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_地代家賃,L0,B,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の地代家賃予算の年間累計,SUM(費用設定.地代家賃予算) GROUP BY year,地代家賃予算,年間予算値,monthly_cost_items.value(地代家賃),-,費用設定.地代家賃,月次予算設定.年間地代家賃,-,費用設定.地代家賃 → 年間累計 → 年間予実対比（予実対比）.年間予算_地代家賃,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間地代家賃,-; monthly_cost_items.value(地代家賃),-
328,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_家賃（変動分）,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の家賃（変動分）予算の年間累計,SUM(費用設定.家賃（変動分）予算) GROUP BY year,家賃（変動分）予算,年間予算値,monthly_cost_items.value(家賃変動分),-,費用設定.家賃（変動分）,月次予算設定.年間家賃（変動分）,-,費用設定.家賃（変動分） → 年間累計 → 年間予実対比（予実対比）.年間予算_家賃（変動分）,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間家賃（変動分）,-; monthly_cost_items.value(家賃変動分),-
329,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_水道光熱費,L0,B,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の水道光熱費予算の年間累計,SUM(費用設定.水道光熱費予算) GROUP BY year,水道光熱費予算,年間予算値,monthly_cost_items.value(水道光熱費),-,費用設定.水道光熱費,月次予算設定.年間水道光熱費,-,費用設定.水道光熱費 → 年間累計 → 年間予実対比（予実対比）.年間予算_水道光熱費,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間水道光熱費,-; monthly_cost_items.value(水道光熱費),-
330,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_電気代,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の電気代予算の年間累計,SUM(費用設定.電気代予算) GROUP BY year,電気代予算,年間予算値,monthly_cost_items.value(電気代),-,費用設定.電気代,月次予算設定.年間電気代,-,費用設定.電気代 → 年間累計 → 年間予実対比（予実対比）.年間予算_電気代,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間電気代,-; monthly_cost_items.value(電気代),-
331,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_ガス代,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定のガス代予算の年間累計,SUM(費用設定.ガス代予算) GROUP BY year,ガス代予算,年間予算値,monthly_cost_items.value(ガス代),-,費用設定.ガス代,月次予算設定.年間ガス代,-,費用設定.ガス代 → 年間累計 → 年間予実対比（予実対比）.年間予算_ガス代,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間ガス代,-; monthly_cost_items.value(ガス代),-
332,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_水道代,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の水道代予算の年間累計,SUM(費用設定.水道代予算) GROUP BY year,水道代予算,年間予算値,monthly_cost_items.value(水道代),-,費用設定.水道代,月次予算設定.年間水道代,-,費用設定.水道代 → 年間累計 → 年間予実対比（予実対比）.年間予算_水道代,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間水道代,-; monthly_cost_items.value(水道代),-
333,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_減価償却費,L0,B,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の減価償却費予算の年間累計,SUM(費用設定.減価償却費予算) GROUP BY year,減価償却費予算,年間予算値,monthly_cost_items.value(減価償却費),-,費用設定.減価償却費,月次予算設定.年間減価償却費,-,費用設定.減価償却費 → 年間累計 → 年間予実対比（予実対比）.年間予算_減価償却費,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間減価償却費,-; monthly_cost_items.value(減価償却費),-
334,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_販促費,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の販促費予算の年間累計,SUM(費用設定.販促費予算) GROUP BY year,販促費予算,年間予算値,monthly_cost_items.value(販促費),-,費用設定.販促費,月次予算設定.年間販促費,-,費用設定.販促費 → 年間累計 → 年間予実対比（予実対比）.年間予算_販促費,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間販促費,-; monthly_cost_items.value(販促費),-
335,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_資材費,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の資材費予算の年間累計,SUM(費用設定.資材費予算) GROUP BY year,資材費予算,年間予算値,monthly_cost_items.value(資材費),-,費用設定.資材費,月次予算設定.年間資材費,-,費用設定.資材費 → 年間累計 → 年間予実対比（予実対比）.年間予算_資材費,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間資材費,-; monthly_cost_items.value(資材費),-
336,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_借入金返済,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定の借入金返済予算の年間累計,SUM(費用設定.借入金返済予算) GROUP BY year,借入金返済予算,年間予算値,monthly_cost_items.value(借入金返済),-,費用設定.借入金返済,月次予算設定.年間借入金返済,-,費用設定.借入金返済 → 年間累計 → 年間予実対比（予実対比）.年間予算_借入金返済,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間借入金返済,-; monthly_cost_items.value(借入金返済),-
337,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_IT費用,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定のIT費用予算の年間累計,SUM(費用設定.IT費用予算) GROUP BY year,IT費用予算,年間予算値,monthly_cost_items.value(IT費用),-,費用設定.IT費用,月次予算設定.年間IT費用,-,費用設定.IT費用 → 年間累計 → 年間予実対比（予実対比）.年間予算_IT費用,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間IT費用,-; monthly_cost_items.value(IT費用),-
338,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_ラクミー利用料,L2,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定のラクミー利用料予算の年間累計,SUM(費用設定.ラクミー利用料予算) GROUP BY year,ラクミー利用料予算,年間予算値,monthly_cost_items.value(ラクミー利用料),-,費用設定.ラクミー利用料,月次予算設定.年間ラクミー利用料,-,費用設定.ラクミー利用料 → 年間累計 → 年間予実対比（予実対比）.年間予算_ラクミー利用料,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間ラクミー利用料,-; monthly_cost_items.value(ラクミー利用料),-
339,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_レジ利用料,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定のレジ利用料予算の年間累計,SUM(費用設定.レジ利用料予算) GROUP BY year,レジ利用料予算,年間予算値,monthly_cost_items.value(レジ利用料),-,費用設定.レジ利用料,月次予算設定.年間レジ利用料,-,費用設定.レジ利用料 → 年間累計 → 年間予実対比（予実対比）.年間予算_レジ利用料,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間レジ利用料,-; monthly_cost_items.value(レジ利用料),-
340,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_クレジットカード手数料,L0,C,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定のクレジットカード手数料予算の年間累計,SUM(費用設定.クレジットカード手数料予算) GROUP BY year,クレジットカード手数料予算,年間予算値,monthly_cost_items.value(クレジットカード手数料),-,費用設定.クレジットカード手数料,月次予算設定.年間クレジットカード手数料,-,費用設定.クレジットカード手数料 → 年間累計 → 年間予実対比（予実対比）.年間予算_クレジットカード手数料,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間クレジットカード手数料,-; monthly_cost_items.value(クレジットカード手数料),-
341,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_お花代,L0,D,全店舗年次,L3-S,画面間,費用設定（参照）,設定値集計,費用設定のお花代予算の年間累計,SUM(費用設定.お花代予算) GROUP BY year,お花代予算,年間予算値,monthly_cost_items.value(お花代),-,費用設定.お花代,月次予算設定.年間お花代,-,費用設定.お花代 → 年間累計 → 年間予実対比（予実対比）.年間予算_お花代,-,予算追加,年間累計予算値,-,-,分析画面,予算値,費用設定値の年間累計,低,中,中,中,画面間参照,インデックス最適化,◎,中期キャッシュ(5-30分),画面表示時,1,0,月次予算設定.年間お花代,-; monthly_cost_items.value(お花代),-
342,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予算_営業利益,L1,A,全店舗年次,L2-S,画面内,計算項目,画面内演算,年間予算_総売上-年間予算_FLコスト-年間予算_その他経費,年間予算_総売上 計 - 年間予算_FLコスト 計 - 年間予算_その他経費 計,予算_総売上 - 予算_FLコスト - 予算_その他経費,年間予算値,-,-,画面内演算,"年間予実対比（予実対比）.年間予算_総売上 計, 年間予実対比（予実対比）.年間予算_FLコスト 計, 年間予実対比（予実対比）.年間予算_その他経費 計",-,年間予算_総売上 - 年間予算_FLコスト - 年間予算_その他経費 → 年間予実対比（予実対比）.年間予算_営業利益,-,予算追加,年間累計予算値,-,-,分析画面,予算値,予算設定値の画面内演算,中,高,高,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,3,0,"年間予実対比（予実対比）.年間予算_総売上 計, 年間予実対比（予実対比）.年間予算_FLコスト 計, 年間予実対比（予実対比）.年間予算_その他経費 計",-; -,-
343,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予実差額_総売上 計,L1,A,全店舗年次,L2-S,画面内,計算項目,画面内演算,年間実績-年間予算の差額,年間実績_総売上 計 - 年間予算_総売上 計,実績 - 予算,年間予実差額,-,-,画面内演算,"年間予実対比（予実対比）.年間実績_総売上 計, 年間予実対比（予実対比）.年間予算_総売上 計",-,年間実績 - 年間予算 → 年間予実対比（予実対比）.年間予実差額_総売上 計,-,予実差額追加,年間予実差額,-,-,分析画面,予実差額,年間実績と年間予算の差額,中,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,2,0,"年間予実対比（予実対比）.年間実績_総売上 計, 年間予実対比（予実対比）.年間予算_総売上 計",-; -,-
344,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予実差額_フード売上 計,L1,B,全店舗年次,L2-S,画面内,計算項目,画面内演算,年間実績-年間予算の差額,年間実績_フード売上 計 - 年間予算_フード売上 計,実績 - 予算,年間予実差額,-,-,画面内演算,"年間予実対比（予実対比）.年間実績_フード売上 計, 年間予実対比（予実対比）.年間予算_フード売上 計",-,年間実績 - 年間予算 → 年間予実対比（予実対比）.年間予実差額_フード売上 計,-,予実差額追加,年間予実差額,-,-,分析画面,予実差額,年間実績と年間予算の差額,中,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,2,0,"年間予実対比（予実対比）.年間実績_フード売上 計, 年間予実対比（予実対比）.年間予算_フード売上 計",-; -,-
345,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予実差額_フード売上ランチ,L1,C,全店舗年次,L2-S,画面内,計算項目,画面内演算,年間実績-年間予算の差額,年間実績_フード売上ランチ - 年間予算_フード売上ランチ,実績 - 予算,年間予実差額,-,-,画面内演算,"年間予実対比（予実対比）.年間実績_フード売上ランチ, 年間予実対比（予実対比）.年間予算_フード売上ランチ",-,年間実績 - 年間予算 → 年間予実対比（予実対比）.年間予実差額_フード売上ランチ,-,予実差額追加,年間予実差額,-,-,分析画面,予実差額,年間実績と年間予算の差額,中,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,2,0,"年間予実対比（予実対比）.年間実績_フード売上ランチ, 年間予実対比（予実対比）.年間予算_フード売上ランチ",-; -,-
346,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予実差額_フード売上ディナー,L1,C,全店舗年次,L2-S,画面内,計算項目,画面内演算,年間実績-年間予算の差額,年間実績_フード売上ディナー - 年間予算_フード売上ディナー,実績 - 予算,年間予実差額,-,-,画面内演算,"年間予実対比（予実対比）.年間実績_フード売上ディナー, 年間予実対比（予実対比）.年間予算_フード売上ディナー",-,年間実績 - 年間予算 → 年間予実対比（予実対比）.年間予実差額_フード売上ディナー,-,予実差額追加,年間予実差額,-,-,分析画面,予実差額,年間実績と年間予算の差額,中,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,2,0,"年間予実対比（予実対比）.年間実績_フード売上ディナー, 年間予実対比（予実対比）.年間予算_フード売上ディナー",-; -,-
347,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予実差額_ドリンク売上 計,L1,B,全店舗年次,L2-S,画面内,計算項目,画面内演算,年間実績-年間予算の差額,年間実績_ドリンク売上 計 - 年間予算_ドリンク売上 計,実績 - 予算,年間予実差額,-,-,画面内演算,"年間予実対比（予実対比）.年間実績_ドリンク売上 計, 年間予実対比（予実対比）.年間予算_ドリンク売上 計",-,年間実績 - 年間予算 → 年間予実対比（予実対比）.年間予実差額_ドリンク売上 計,-,予実差額追加,年間予実差額,-,-,分析画面,予実差額,年間実績と年間予算の差額,中,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,2,0,"年間予実対比（予実対比）.年間実績_ドリンク売上 計, 年間予実対比（予実対比）.年間予算_ドリンク売上 計",-; -,-
348,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予実差額_ドリンク売上ランチ,L1,C,全店舗年次,L2-S,画面内,計算項目,画面内演算,年間実績-年間予算の差額,年間実績_ドリンク売上ランチ - 年間予算_ドリンク売上ランチ,実績 - 予算,年間予実差額,-,-,画面内演算,"年間予実対比（予実対比）.年間実績_ドリンク売上ランチ, 年間予実対比（予実対比）.年間予算_ドリンク売上ランチ",-,年間実績 - 年間予算 → 年間予実対比（予実対比）.年間予実差額_ドリンク売上ランチ,-,予実差額追加,年間予実差額,-,-,分析画面,予実差額,年間実績と年間予算の差額,中,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,2,0,"年間予実対比（予実対比）.年間実績_ドリンク売上ランチ, 年間予実対比（予実対比）.年間予算_ドリンク売上ランチ",-; -,-
349,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予実差額_ドリンク売上ディナー,L1,C,全店舗年次,L2-S,画面内,計算項目,画面内演算,年間実績-年間予算の差額,年間実績_ドリンク売上ディナー - 年間予算_ドリンク売上ディナー,実績 - 予算,年間予実差額,-,-,画面内演算,"年間予実対比（予実対比）.年間実績_ドリンク売上ディナー, 年間予実対比（予実対比）.年間予算_ドリンク売上ディナー",-,年間実績 - 年間予算 → 年間予実対比（予実対比）.年間予実差額_ドリンク売上ディナー,-,予実差額追加,年間予実差額,-,-,分析画面,予実差額,年間実績と年間予算の差額,中,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,2,0,"年間予実対比（予実対比）.年間実績_ドリンク売上ディナー, 年間予実対比（予実対比）.年間予算_ドリンク売上ディナー",-; -,-
350,ラクミーウェブ（会社）,分析画面,年間予実対比（予実対比）,年間予実差額_その他売上 計,L1,C,全店舗年次,L2-S,画面内,計算項目,画面内演算,年間実績-年間予算の差額,年間実績_その他売上 計 - 年間予算_その他売上 計,実績 - 予算,年間予実差額,-,-,画面内演算,"年間予実対比（予実対比）.年間実績_その他売上 計, 年間予実対比（予実対比）.年間予算_その他売上 計",-,年間実績 - 年間予算 → 年間予実対比（予実対比）.年間予実差額_その他売上 計,-,予実差額追加,年間予実差額,-,-,分析画面,予実差額,年間実績と年間予算の差額,中,中,中,低,-,監視継続,◎,短期キャッシュ(1-5分),画面表示時,2,0,"年間予実対比（予実対比）.年間実績_その他売上 計, 年間予実対比（予実対比）.年間予算_その他売上 計",-; -,-
