,,,高：L2以上の指標が5個以上,,,最高：TITEM参照+時間帯フィルタ / 高負荷指標が多数,L0:データ取得層,,,,,,,,,,◎ 必須,,
,,,,,,,,,,,,年間実績_ヘルプ人件費 ÷ 年間実績_総売上 計 × 100,年間構成比_ヘルプ人件費: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_ヘルプ人件費,,,,,
,,,,,,,,,,,,年間実績_その他経費 計 ÷ 年間実績_総売上 計 × 100,年間構成比_その他経費 計: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_その他経費 計,,,,,
,,,,,,,,,,,,年間実績_地代家賃 ÷ 年間実績_総売上 計 × 100,年間構成比_地代家賃: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_地代家賃,,,,,
,,,,,,,,,,,,年間実績_家賃（変動分） ÷ 年間実績_総売上 計 × 100,年間構成比_家賃（変動分）: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_家賃（変動分）,,,,,
,,,,,,,,,,,,年間実績_水道光熱費 ÷ 年間実績_総売上 計 × 100,年間構成比_水道光熱費: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_水道光熱費,,,,,
,,,,,,,,,,,,年間実績_電気代 ÷ 年間実績_総売上 計 × 100,年間構成比_電気代: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_電気代,,,,,
,,,,,,,,,,,,年間実績_ガス代 ÷ 年間実績_総売上 計 × 100,年間構成比_ガス代: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_ガス代,,,,,
,,,,,,,,,,,,年間実績_水道代 ÷ 年間実績_総売上 計 × 100,年間構成比_水道代: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_水道代,,,,,
,,,,,,,,,,,,年間実績_減価償却費 ÷ 年間実績_総売上 計 × 100,年間構成比_減価償却費: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_減価償却費,,,,,
,,,,,,,,,,,,年間実績_販促費 ÷ 年間実績_総売上 計 × 100,年間構成比_販促費: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_販促費,,,,,
,,,,,,,,,,,,年間実績_資材費 ÷ 年間実績_総売上 計 × 100,年間構成比_資材費: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_資材費,,,,,
,,,,,,,,,,,,年間実績_借入金返済 ÷ 年間実績_総売上 計 × 100,年間構成比_借入金返済: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_借入金返済,,,,,
,,,,,,,,,,,,年間実績_IT費用 ÷ 年間実績_総売上 計 × 100,年間構成比_IT費用: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_IT費用,,,,,
,,,,,,,,,,,,年間実績_ラクミー利用料 ÷ 年間実績_総売上 計 × 100,年間構成比_ラクミー利用料: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_ラクミー利用料,,,,,
,,,,,,,,,,,,年間実績_レジ利用料 ÷ 年間実績_総売上 計 × 100,年間構成比_レジ利用料: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_レジ利用料,,,,,
,,,,,,,,,,,,年間実績_クレジットカード手数料 ÷ 年間実績_総売上 計 × 100,年間構成比_クレジットカード手数料: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_クレジットカード手数料,,,,,
,,,,,,,,,,,,年間実績_お花代 ÷ 年間実績_総売上 計 × 100,年間構成比_お花代: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_お花代,,,,,
,,,,,,,,,,,,年間実績_営業利益 ÷ 年間実績_総売上 計 × 100,年間構成比_営業利益: 実績 / 実績総売上 × 100,年間予実対比（予実対比）.年間構成比_営業利益,,,,,
,,,,,,,,画面間演算,,monthly_costs.value,,売上-FLコスト-経費,年間実績_営業利益: 年間予実対比(予実対比).総売上 計 - 年間予実対比(予実対比).FLコスト 計 - 年間予実対比(予実対比).その他経費 計,年間予実対比（予実対比）.年間実績_営業利益,,,,,
,,,,,,,,画面間×設定値,,"monthly_budgets.target_sales, budget_sales_compositions.food_ratio",月次予算設定.年間フード売上,年間予算_総売上 計 × 売上構成比設定.フード構成比,年間予算_フード売上 計: 年間予算 × food_ratio,年間予実対比（予実対比）.年間予算_フード売上 計,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.lunch_ratio",月次予算設定.年間フード売上ランチ,年間予算_フード売上 計 × 売上構成比設定.ランチ比率,年間予算_フード売上ランチ: 年間予算 × lunch_ratio,年間予実対比（予実対比）.年間予算_フード売上ランチ,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.dinner_ratio",月次予算設定.年間フード売上ディナー,年間予算_フード売上 計 × 売上構成比設定.ディナー比率,年間予算_フード売上ディナー: 年間予算 × dinner_ratio,年間予実対比（予実対比）.年間予算_フード売上ディナー,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.drink_ratio",月次予算設定.年間ドリンク売上,年間予算_総売上 計 × 売上構成比設定.ドリンク構成比,年間予算_ドリンク売上 計: 年間予算 × drink_ratio,年間予実対比（予実対比）.年間予算_ドリンク売上 計,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.other_ratio",月次予算設定.年間ドリンク売上ランチ,年間予算_ドリンク売上 計 × 売上構成比設定.ランチ比率,年間予算_ドリンク売上ランチ: 年間予算 × lunch_ratio,年間予実対比（予実対比）.年間予算_ドリンク売上ランチ,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, monthly_budgets.food_cost_rate",月次予算設定.年間ドリンク売上ディナー,年間予算_ドリンク売上 計 × 売上構成比設定.ディナー比率,年間予算_ドリンク売上ディナー: 年間予算 × dinner_ratio,年間予実対比（予実対比）.年間予算_ドリンク売上ディナー,,,,,
,,,,,,,,,,"monthly_budgets.food_cost_rate, fd_compositions.food_ratio",月次予算設定.年間その他売上（サービス料等）,年間予算_総売上 計 × 売上構成比設定.その他構成比,年間予算_その他売上 計（サービス料等）: 年間予算 × other_ratio,年間予実対比（予実対比）.年間予算_その他売上 計（サービス料等）,,,,,
,,,,,,,,,,"monthly_budgets.food_cost_rate, fd_compositions.drink_ratio",月次予算設定.年間その他売上ランチ,年間予算_その他売上 計 × 売上構成比設定.ランチ比率,年間予算_その他売上ランチ: 年間予算 × lunch_ratio,年間予実対比（予実対比）.年間予算_その他売上ランチ,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, monthly_budgets.labor_cost_rate, 固定人件費予算",月次予算設定.年間その他売上ディナー,年間予算_その他売上 計 × 売上構成比設定.ディナー比率,年間予算_その他売上ディナー: 年間予算 × dinner_ratio,年間予実対比（予実対比）.年間予算_その他売上ディナー,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, monthly_budgets.labor_cost_rate",月次予算設定.年間FD仕入,SUM(monthly_budgets.target_sales × monthly_budgets.food_cost_rate) GROUP BY year,年間予算_FD仕入 計: target_sales × food_cost_rate,年間予実対比（予実対比）.年間予算_FD仕入 計,,,,,
,,,,,,,,,,,月次予算設定.年間フード仕入,年間予算_FD仕入 計 × FD構成比設定.フード比率,年間予算_フード仕入: FD仕入予算 × food_ratio,年間予実対比（予実対比）.年間予算_フード仕入,,,,,
,,,,,,,,,,,月次予算設定.年間ドリンク仕入,年間予算_FD仕入 計 × FD構成比設定.ドリンク比率,年間予算_ドリンク仕入: FD仕入予算 × drink_ratio,年間予実対比（予実対比）.年間予算_ドリンク仕入,,,,,
,,,,,,,,,,,月次予算設定.年間人件費,SUM(monthly_budgets.target_sales × monthly_budgets.labor_cost_rate + 固定人件費) GROUP BY year,年間予算_人件費 計: (target_sales × labor_cost_rate + 固定人件費),年間予実対比（予実対比）.年間予算_人件費 計,,,,,
,,,,,,,,,,,月次予算設定.年間PA人件費,SUM(monthly_budgets.target_sales × monthly_budgets.labor_cost_rate) GROUP BY year,年間予算_PA人件費: target_sales × labor_cost_rate,年間予実対比（予実対比）.年間予算_PA人件費,,,,,
3,予実対比,分析画面,中,S,全店舗,最高,L2-C,外部連携単独,ZTOTAL.sales_excluded,head_office_connected_service_sales_logs.sales_excluded,[外部]ZTOTAL.sales_excluded,SUM,総売上: SUM(ZTOTAL.sales_excluded),予実対比.総売上,"主要KPI指標.営業利益率, 年間予実対比.営業利益, 店舗ラベル別サマリー.FD仕入率, 店舗ラベル別サマリー.営業利益, 店舗別サマリー.FD仕入率, 店舗別サマリー.営業利益, 当月実績.FD仕入率, 当月実績.FL率, 当月実績.営業利益",長期キャッシュ(1時間以上),◎,日次バッチ,
,,,,,,,,,TITEM.sales_excluded,head_office_item_sales_logs.sales_excluded,[外部]TITEM.sales_excluded,SUMフード,フード売上: SUM(TITEM.sales_excluded) WHERE category = 'フード',予実対比.フード売上,"主要KPI指標.営業利益率, 年間予実対比.営業利益, 店舗ラベル別サマリー.人件費率, 店舗ラベル別サマリー.営業利益, 店舗別サマリー.人件費率, 店舗別サマリー.営業利益, 店舗別人件費, 当月実績.FL率, 当月実績.人件費率, 当月実績.営業利益",,,,
,,,,,,,,,ZTOTAL.discount,z_totals.discount,[外部]ZTOTAL.discount,SUM(フードかつ時間フィルタ),フード売上ランチ: SUM(TITEM.sales_excluded) WHERE category = 'フード' AND order_time BETWEEN 11:00 AND 15:00,予実対比.フード売上ランチ,"日次推移, 日次レポート",,,,
,,,,,,,,,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,[外部]infomart_transactions.total_tax_excluded,SUMドリンク,フード売上ディナー: SUM(TITEM.sales_excluded) WHERE category = 'フード' AND order_time BETWEEN 17:00 AND 23:00,予実対比.フード売上ディナー,,,,,
,,,,,,,,,head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs,[外部]head_office_connected_service_labor_costs_logs.labor_costs,SUM(ドリンクかつ時間フィルタ),ドリンク売上: SUM(TITEM.sales_excluded) WHERE category = 'ドリンク',予実対比.ドリンク売上,,,,,
,,,,,,,,,head_office_employee_working_records.daily_cost,head_office_employee_working_records.daily_cost,[外部]head_office_employee_working_records.daily_cost,SUMFD,ドリンク売上ランチ: SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' AND order_time BETWEEN 11:00 AND 15:00,予実対比.ドリンク売上ランチ,,,,,
,,,,,,,,,ZTOTAL.service_charge_1,z_totals.service_charge_1,[外部]ZTOTAL.service_charge_1,SUM月給者,ドリンク売上ディナー: SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' AND order_time BETWEEN 17:00 AND 23:00,予実対比.ドリンク売上ディナー,,,,,
,,,,,,,,,,,,SUM時給者,割引・値引きなど: SUM(ZTOTAL.discount),予実対比.割引・値引きなど,,,,,
,,,,,,,,,,,,SUM(その他かつ時間フィルタ),"FD仕入: SUM(infomart_transactions.total_tax_excluded) WHERE category IN ('フード', 'ドリンク')",予実対比.FD仕入,,,,,
,,,,,,,,,,,,SUM年間,フード仕入: SUM(infomart_transactions.total_tax_excluded) WHERE category = 'フード',予実対比.フード仕入,,,,,
,,,,,,,,,,,,SUMドリンク,ドリンク仕入: SUM(infomart_transactions.total_tax_excluded) WHERE category = 'ドリンク',予実対比.ドリンク仕入,,,,,
,,,,,,,,,,,,SUM,人件費: SUM(head_office_connected_service_labor_costs_logs.labor_costs),予実対比.人件費,,,,,
,,,,,,,,,,,,SUM,固定人件費: SUM(head_office_connected_service_labor_costs_logs.labor_costs) WHERE employee_type = '月給者',予実対比.固定人件費,,,,,
,,,,,,,,,,,,SUM,PA人件費: SUM(head_office_employee_working_records.daily_cost) WHERE employee_type = '時給者',予実対比.PA人件費,,,,,
,,,,,,,,,,,,SUM,その他売上（サービス料等）: SUM(ZTOTAL.service_charge_1),予実対比.その他売上（サービス料等）,,,,,
,,,,,,,,,,,,SUM,その他売上ランチ: SUM(TITEM.sales_excluded) WHERE category = 'その他' AND order_time BETWEEN 11:00 AND 15:00,予実対比.その他売上ランチ,,,,,
,,,,,,,,,,,,SUM,その他売上ディナー: SUM(TITEM.sales_excluded) WHERE category = 'その他' AND order_time BETWEEN 17:00 AND 23:00,予実対比.その他売上ディナー,,,,,
,,,,,,,,,,,,SUM商品別,FD仕入額: SUM(infomart_transactions.total_tax_excluded) GROUP BY year,予実対比.FD仕入額,,,,,
,,,,,,,,,,,,SUM商品別,人件費額: SUM(head_office_connected_service_labor_costs_logs.labor_costs) GROUP BY year,予実対比.人件費額,,,,,
,,,,,,,,,,,,SUM商品別,総売上　計: SUM(ZTOTAL.sales_excluded) GROUP BY year,予実対比.総売上　計,,,,,
,,,,,,,,,,,,SUMフード,フード売上 計: SUM(ZTOTAL.sales_excluded) WHERE category = 'フード' GROUP BY year,予実対比.フード売上 計,,,,,
,,,,,,,,,,,,SUMドリンク,ドリンク売上　計: SUM(ZTOTAL.sales_excluded) WHERE category = 'ドリンク' GROUP BY year,予実対比.ドリンク売上　計,,,,,
,,,,,,,,,,,,SUM商品別,その他売上 計 （サービス料等）: SUM(ZTOTAL.service_charge_1) GROUP BY year,予実対比.その他売上 計 （サービス料等）,,,,,
,,,,,,,,,,,,SUM商品別,その他売上ランチ: SUM(TITEM.sales_excluded) WHERE category = 'その他' AND order_time BETWEEN 11:00 AND 15:00 GROUP BY year,予実対比.FD仕入　計,,,,,
,,,,,,,,,,,,SUM商品別,その他売上ディナー: SUM(TITEM.sales_excluded) WHERE category = 'その他' AND order_time BETWEEN 17:00 AND 23:00 GROUP BY year,予実対比.人件費　計,,,,,
,,,,,,,,,,,,SUMフード,"FD仕入　計: SUM(tax_excluded_total) WHERE category IN ('フード', 'ドリンク') GROUP BY year",,,,,,
,,,,,,,,,,,,SUM商品別,人件費　計: SUM(head_office_connected_service_labor_costs_logs.labor_costs) GROUP BY year,,,,,,
,,,,,,,,,,,,SUMフード,フード売上ランチ: SUM(TITEM.sales_excluded) WHERE category = 'フード' AND order_time BETWEEN 11:00 AND 15:00 GROUP BY year,,,,,,
,,,,,,,,,,,,SUMフード,フード売上ディナー: SUM(TITEM.sales_excluded) WHERE category = 'フード' AND order_time BETWEEN 17:00 AND 23:00 GROUP BY year,,,,,,
,,,,,,,,,,,,SUMドリンク,ドリンク売上ランチ: SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' AND order_time BETWEEN 11:00 AND 15:00 GROUP BY year,,,,,,
,,,,,,,,,,,,SUMドリンク,ドリンク売上ディナー: SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' AND order_time BETWEEN 17:00 AND 23:00 GROUP BY year,,,,,,
,,,,,,,,,,,,SUMフード,フード仕入: SUM(infomart_transactions.total_tax_excluded) WHERE category = 'フード' GROUP BY year,,,,,,
,,,,,,,,,,,,SUMドリンク,ドリンク仕入: SUM(infomart_transactions.total_tax_excluded) WHERE category = 'ドリンク' GROUP BY year,,,,,,
,,,,,,,,,,,,SUM商品別,固定人件費: SUM(head_office_connected_service_labor_costs_logs.labor_costs) WHERE employee_type = '月給者' GROUP BY year,,,,,,
,,,,,,,,,,,,SUM商品別,PA人件費: SUM(head_office_employee_working_records.daily_cost) GROUP BY year,,,,,,
,,,,,,,,外部連携×外部連携,"ZTOTAL.sales_excluded, ZTOTAL.customers","head_office_connected_service_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers","当月実績.売上（税抜）, 客数.当月客数",売上÷客数,客単価: 当月実績.売上（税抜） ÷ 客数.当月客数,予実対比.客単価,,,,,
,,,,,,,,,"TITEM.sales_excluded, ZTOTAL.customers","head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers","時間帯別売上分析.ランチ売上（税抜）, 時間帯別売上分析.客数",売上÷客数(11-15時フィルタ),客単価（ランチ）: 時間帯別売上分析.ランチ売上（税抜） ÷ 時間帯別売上分析.客数,予実対比.客単価（ランチ）,,,,,
,,,,,,,,,"infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs","infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs","時間帯別売上分析.ディナー売上（税抜）, 時間帯別売上分析.客数",売上÷客数(17-23時フィルタ),客単価（ディナー）: 時間帯別売上分析.ディナー売上（税抜） ÷ 時間帯別売上分析.客数,予実対比.客単価（ディナー）,,,,,
,,,,,,,,,"head_office_connected_service_labor_costs_logs.help_costs, head_office_connected_service_labor_costs_logs.help_costs_minus","head_office_connected_service_labor_costs_logs.help_costs, head_office_connected_service_labor_costs_logs.help_costs_minus",SUM(紐づく店舗.予実対比.ヘルプ人件費),SUM,FLコスト　計: SUM(tax_excluded_total) + SUM(head_office_connected_service_labor_costs_logs.labor_costs) GROUP BY year,予実対比.FLコスト　計,,,,,
,,,,,,,,,,,,help_costs-help_costs_minus,ヘルプ人件費: 店舗別人件費.ヘルプ人件費 - 店舗別人件費.ヘルプ人件費マイナス,予実対比.ヘルプ人件費,,,,,
,,,,,,,,設定値参照,,monthly_costs.value,,SUM,その他経費　計: SUM(monthly_costs.value) WHERE cost_type = '経費' GROUP BY year,予実対比.その他経費　計,,,,,
,,,,,,,,,,,,費目フィルタ,ラクミー利用料: monthly_costs.value WHERE cost_item = 'ラクミー利用料',予実対比.ラクミー利用料,,,,,
,,,,,,,,,,,,費目=家賃,レジ利用料: monthly_costs.value WHERE cost_item = 'レジ利用料',予実対比.レジ利用料,,,,,
,,,,,,,,,,,,費目=資材費,借入金返済: monthly_costs.value WHERE cost_item = '借入金返済',予実対比.借入金返済,,,,,
,,,,,,,,,,,,費目=水道光熱費,地代家賃: monthly_costs.value WHERE cost_item = '家賃' GROUP BY year,予実対比.地代家賃,,,,,
,,,,,,,,,,,,費目=減価償却費,資材費: monthly_costs.value WHERE cost_item = '資材費' GROUP BY year,予実対比.資材費,,,,,
,,,,,,,,,,,,費目=販促費,水道光熱費: monthly_costs.value WHERE cost_item = '水道光熱費' GROUP BY year,予実対比.水道光熱費,,,,,
,,,,,,,,,,,,データ取得,減価償却費: monthly_costs.value WHERE cost_item = '減価償却費' GROUP BY year,予実対比.減価償却費,,,,,
,,,,,,,,,,,,データ取得,販促費: monthly_costs.value WHERE cost_item = '販促費' GROUP BY year,予実対比.販促費,,,,,
,,,,,,,,画面間演算,"ZTOTAL.sales_excluded, infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs","head_office_connected_service_sales_logs.sales_excluded, infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs, monthly_costs.value","当月実績.売上（税抜）, 予実対比.FD仕入, 予実対比.人件費",売上-仕入-人件費-経費,営業利益: 当月実績.売上（税抜） - 予実対比.FD仕入 - 予実対比.人件費 - 予実対比.その他経費,予実対比.営業利益,"当月実績.営業利益, 店舗別サマリー.営業利益",,,,
4,月次レポート,分析画面,低,A,全店舗,最高,L2-C,外部連携単独,tax_excluded_total.amount,infomart_transactions.total_tax_excluded,[外部]tax_excluded_total.amount,SUM,仕入総額: SUM(tax_excluded_total.amount),月次レポート.仕入総額,月次レポート.原価（金額）,長期キャッシュ(1時間以上),◎,日次バッチ,
,,,,,,,,,ZTOTAL.sales_excluded,head_office_connected_service_sales_logs.sales_excluded,[外部]ZTOTAL.sales_excluded,SUM月間,売上合計（税抜）: SUM(ZTOTAL.sales_excluded) GROUP BY year_month,月次レポート.売上合計（税抜）,,,,,
,,,,,,,,ラクミー内部マスター参照,,shops.name,[マスタ]shops.name,マスタ参照,店舗名: shops.name,月次レポート.店舗名,,,,,
,,,,,,,,設定値参照,,shop_inventories.amount（棚卸入力）,,マスタ参照,対象前月在庫（金額）: shop_inventories.amount WHERE year_month = target_month - 1,月次レポート.対象前月在庫（金額）,月次レポート.原価（金額）,,,,
,,,,,,,,,,,,在庫参照,対象月在庫（金額）: shop_inventories.amount WHERE year_month = target_month,月次レポート.対象月在庫（金額）,,,,,
,,,,,,,,画面間演算,tax_excluded_total.amount,"shop_inventories.amount（棚卸入力）, infomart_transactions.total_tax_excluded",月次レポート.仕入総額,前月在庫+仕入-当月在庫,原価（金額）: 月次レポート.対象前月在庫(金額) + 月次レポート.仕入総額 - 月次レポート.対象月在庫(金額),月次レポート.原価（金額）,月次レポート.原価率,,,,
,,,,,,,,,,z_totals.sales_excluded,当月実績.売上（税抜）,原価÷売上×100,原価率: 月次レポート.原価金額 ÷ 当月実績.売上（税抜） × 100,月次レポート.原価率,,,,,
5,平均単価推移,分析画面,低,C,全店舗,最高,L2-C,外部連携単独,detail_list.item_name,infomart_order_details.item_name,[外部]detail_list.item_name,ラベルマスタ,仕入商品ラベル: detail_list.item_name,平均単価推移.仕入商品ラベル,商品仕入単価.アイテム,中期キャッシュ(30分-1時間),○,データ更新時,
,,,,,,,,,detail_list.price,infomart_order_details.price,[外部]detail_list.price,SUM月別,仕入金額（税抜）: SUM(detail_list.price) GROUP BY year_month,平均単価推移.仕入金額（税抜）,平均単価推移.平均単価,,,,
,,,,,,,,,detail_list.num,infomart_order_details.num,[外部]detail_list.num,SUM商品別,数量: SUM(detail_list.num) GROUP BY year_month,平均単価推移.数量,"商品仕入単価, 平均単価推移.平均単価",,,,
,,,,,,,,外部連携×外部連携,"detail_list.price, detail_list.num","infomart_order_details.price, infomart_order_details.num",平均単価推移.数量,金額÷数量,平均単価: 平均単価推移.仕入金額税抜 ÷ 平均単価推移.数量,平均単価推移.平均単価,"商品仕入単価, 平均単価推移.平均単価推移",,,,
,,,,,,,,画面間演算,,,平均単価推移.平均単価,直近6ヶ月の平均単価推移,平均単価推移: 平均単価推移.平均単価 WHERE year_month >= NOW() - 6months,平均単価推移.平均単価推移,,,,,
6,進捗分析,分析画面,低,A,全店舗,最高,L2-C,画面間演算,ZTOTAL.sales_excluded,"monthly_budgets.value（予算設定画面）, monthly_budgets.profit",当月実績.営業利益,営業利益累計÷目標利益×100,利益進捗率: SUM(当月実績.営業利益) ÷ 予算設定.予算金額 × 100,進捗分析.利益進捗率,店舗別サマリー,長期キャッシュ(1時間以上),◎,日次バッチ,
,,,,,,,,,,"head_office_connected_service_sales_logs.sales_excluded, monthly_budgets.profit","店舗別サマリー.売上（税抜）, 店舗別サマリー.売上目標",売上累計÷目標×100,売上進捗率: SUM(店舗別サマリー.売上（税抜）) ÷ 店舗別サマリー.売上目標 × 100,進捗分析.売上進捗率,,,,,
,,,,,,,,,,,当月実績.売上（税抜）,実績÷目標×100,達成率: 当月実績.売上（税抜） ÷ 予算設定.予算金額 × 100,進捗分析.達成率,,,,,
,,,,,,,,,,,,前月比計算,進捗率比較（前月）: 当月実績.売上（税抜） ÷ 予算設定.予算金額 × 100 (前月データ),進捗分析.進捗率比較（前月）,,,,,
,,,,,,,,,,,,前々月比計算,進捗率比較（前々月）: 当月実績.売上（税抜） ÷ 予算設定.予算金額 × 100 (前々月データ),進捗分析.進捗率比較（前々月）,,,,,
7,年間予実対比,分析画面,中,A,全店舗年次,最高,L2-C,外部連携単独,ZTOTAL.sales_excluded,head_office_connected_service_sales_logs.sales_excluded,[外部]ZTOTAL.sales_excluded,SUM月次,月次実績_総売上 計: SUM(ZTOTAL.sales_excluded) GROUP BY year_month,年間予実対比.月次実績_総売上 計,[外部]infomart_transactions.total_tax_excluded,長期キャッシュ(1時間以上),◎,日次バッチ,
,,,,,,,,,TITEM.sales_excluded,head_office_item_sales_logs.sales_excluded,[外部]TITEM.sales_excluded,SUMフード月次,月次実績_フード売上 計: SUM(TITEM.sales_excluded) WHERE category = 'フード' GROUP BY year_month,年間予実対比.月次実績_フード売上 計,,,,,
,,,,,,,,,ZTOTAL.service_charge_1,z_totals.service_charge_1,[外部]ZTOTAL.service_charge_1,SUMドリンク月次,月次実績_ドリンク売上 計: SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' GROUP BY year_month,年間予実対比.月次実績_ドリンク売上 計,,,,,
,,,,,,,,,infomart_transactions.total_tax_excluded,head_office_employee_working_records.daily_cost,インフォマート（仕入）,SUMその他月次,月次実績_その他売上 計: SUM(ZTOTAL.service_charge_1) GROUP BY year_month,年間予実対比.月次実績_その他売上 計,,,,,
,,,,,,,,,head_office_employee_working_records.daily_cost,,[外部]head_office_employee_working_records.daily_cost,SUMFD月次,月次実績_FD仕入 計: SUM(infomart_transactions.total_tax_excluded) WHERE category IN ('フード',年間予実対比.月次実績_FD仕入 計,,,,,
,,,,,,,,,,,,SUM商品別,月次実績_人件費 計: SUM(head_office_employee_working_records.daily_cost) GROUP BY year_month,年間予実対比.月次実績_人件費 計,,,,,
,,,,,,,,設定値参照,monthly_costs.value,monthly_costs.value,[入力]monthly_costs.value,SUM経費月次,月次実績_その他経費 計: SUM(monthly_costs.value) WHERE cost_type = '経費' GROUP BY year_month,年間予実対比.月次実績_その他経費 計,,,,,
,,,,,,,,,monthly_budgets.target_sales,月次予算値,月次予算設定.売上（税抜）,月次予算,月次予算_総売上 計: monthly_budgets.target_sales GROUP BY year_month,年間予実対比.月次予算_総売上 計,,,,,
,,,,,,,,,,monthly_costs.その他経費合計,月次予算設定.月次その他経費,費用設定.その他経費予算合計,月次予算_その他経費 計: その他経費予算,年間予実対比.月次予算_その他経費 計,,,,,
,,,,,,,,画面内演算,,,"年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次実績_人件費 計",月次実績_FD仕入 計 + 月次実績_人件費 計,月次実績_FLコスト 計: FD仕入 + 人件費,年間予実対比.月次実績_FLコスト 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_総売上 計, 年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次実績_その他経費 計",月次実績_総売上 計 - 月次実績_FLコスト 計 - 月次実績_その他経費 計,月次実績_営業利益: 総売上 - FLコスト - その他経費,年間予実対比.月次実績_営業利益,,,,,
,,,,,,,,,,,"年間予実対比.月次予算_FD仕入 計, 年間予実対比.月次予算_人件費 計",月次予算_FD仕入 計 + 月次予算_人件費 計,月次予算_FLコスト 計: FD仕入予算 + 人件費予算,年間予実対比.月次予算_FLコスト 計,,,,,
,,,,,,,,,,,"年間予実対比.月次予算_総売上 計, 年間予実対比.月次予算_FLコスト 計, 年間予実対比.月次予算_その他経費 計",月次予算_総売上 計 - 月次予算_FLコスト 計 - 月次予算_その他経費 計,月次予算_営業利益: 予算_総売上 - 予算_FLコスト - 予算_その他経費,年間予実対比.月次予算_営業利益,,,,,
,,,,,,,,,,,年間予実対比.月次予算_総売上 計,月次予算_総売上 計 ÷ 月次予算_総売上 計 × 100,予算構成比_総売上 計: 100%（基準値）,年間予実対比.予算構成比_総売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次予算_フード売上 計, 年間予実対比.月次予算_総売上 計",月次予算_フード売上 計 ÷ 月次予算_総売上 計 × 100,予算構成比_フード売上 計: 月次予算_フード売上 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_フード売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次予算_ドリンク売上 計, 年間予実対比.月次予算_総売上 計",月次予算_ドリンク売上 計 ÷ 月次予算_総売上 計 × 100,予算構成比_ドリンク売上 計: 月次予算_ドリンク売上 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_ドリンク売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次予算_その他売上 計, 年間予実対比.月次予算_総売上 計",月次予算_その他売上 計 ÷ 月次予算_総売上 計 × 100,予算構成比_その他売上 計: 月次予算_その他売上 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_その他売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次予算_FLコスト 計, 年間予実対比.月次予算_総売上 計",月次予算_FLコスト 計 ÷ 月次予算_総売上 計 × 100,予算構成比_FLコスト 計: 月次予算_FLコスト / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_FLコスト 計,,,,,
