作成日: 2025年12月16日,,,,,,最高：TITEM参照+時間帯フィルタ / 高負荷指標が多数,L0：データ取得層,,,,,,,,,,◎ 必須,
,,,,,,高：外部連携×外部連携 / 複合演算,L1：単純演算層,,,,,,,,,,○ 推奨,
,,,,,,,,,,,"予実対比.予算_FLコスト 計, 予実対比.予算_総売上 計",予算_FLコスト 計 ÷ 予算_総売上 計 × 100,予算構成比_FLコスト 計: 予算_FLコスト / 予算_総売上 × 100,予実対比.予算構成比_FLコスト 計,,,,
,,,,,,,,,,,"予実対比.予算_FD仕入 計, 予実対比.予算_総売上 計",予算_FD仕入 計 ÷ 予算_総売上 計 × 100,予算構成比_FD仕入 計: 予算_FD仕入 / 予算_総売上 × 100,予実対比.予算構成比_FD仕入 計,,,,
,,,,,,,,,,,"予実対比.予算_人件費 計, 予実対比.予算_総売上 計",予算_人件費 計 ÷ 予算_総売上 計 × 100,予算構成比_人件費 計: 予算_人件費 / 予算_総売上 × 100,予実対比.予算構成比_人件費 計,,,,
,,,,,,,,,,,"予実対比.予算_その他経費 計, 予実対比.予算_総売上 計",予算_その他経費 計 ÷ 予算_総売上 計 × 100,予算構成比_その他経費 計: 予算_その他経費 / 予算_総売上 × 100,予実対比.予算構成比_その他経費 計,,,,
,,,,,,,,,,,"予実対比.予算_営業利益, 予実対比.予算_総売上 計",予算_営業利益 ÷ 予算_総売上 計 × 100,予算構成比_営業利益: 予算_営業利益 / 予算_総売上 × 100,予実対比.予算構成比_営業利益,,,,
,,,,,,,,,,,"予実対比.実績_総売上 計, 予実対比.予算_総売上 計",実績_総売上 計 - 予算_総売上 計,予実差額_総売上 計: 実績 - 予算,予実対比.予実差額_総売上 計,,,,
,,,,,,,,,,,"予実対比.実績_フード売上 計, 予実対比.予算_フード売上 計",実績_フード売上 計 - 予算_フード売上 計,予実差額_フード売上 計: 実績 - 予算,予実対比.予実差額_フード売上 計,,,,
,,,,,,,,,,,"予実対比.実績_ドリンク売上 計, 予実対比.予算_ドリンク売上 計",実績_ドリンク売上 計 - 予算_ドリンク売上 計,予実差額_ドリンク売上 計: 実績 - 予算,予実対比.予実差額_ドリンク売上 計,,,,
,,,,,,,,,,,"予実対比.実績_その他売上 計, 予実対比.予算_その他売上 計",実績_その他売上 計 - 予算_その他売上 計,予実差額_その他売上 計: 実績 - 予算,予実対比.予実差額_その他売上 計,,,,
,,,,,,,,,,,"予実対比.実績_FLコスト 計, 予実対比.予算_FLコスト 計",実績_FLコスト 計 - 予算_FLコスト 計,予実差額_FLコスト 計: 実績 - 予算,予実対比.予実差額_FLコスト 計,,,,
,,,,,,,,,,,"予実対比.実績_FD仕入 計, 予実対比.予算_FD仕入 計",実績_FD仕入 計 - 予算_FD仕入 計,予実差額_FD仕入 計: 実績 - 予算,予実対比.予実差額_FD仕入 計,,,,
,,,,,,,,,,,"予実対比.実績_人件費 計, 予実対比.予算_人件費 計",実績_人件費 計 - 予算_人件費 計,予実差額_人件費 計: 実績 - 予算,予実対比.予実差額_人件費 計,,,,
,,,,,,,,,,,"予実対比.実績_その他経費 計, 予実対比.予算_その他経費 計",実績_その他経費 計 - 予算_その他経費 計,予実差額_その他経費 計: 実績 - 予算,予実対比.予実差額_その他経費 計,,,,
,,,,,,,,,,,"予実対比.実績_営業利益, 予実対比.予算_営業利益",実績_営業利益 - 予算_営業利益,予実差額_営業利益: 実績 - 予算,予実対比.予実差額_営業利益,,,,
,,,,,,,,,,,予実対比.実績_総売上 計,実績_総売上 計 ÷ 予算_総売上 計 × 100,予算対比率_総売上 計: 実績 / 予算 × 100,予実対比.予算対比率_総売上 計,,,,
,,,,,,,,,,,"予実対比.実績_フード売上 計, 予実対比.実績_総売上 計",実績_フード売上 計 ÷ 予算_フード売上 計 × 100,予算対比率_フード売上 計: 実績 / 予算 × 100,予実対比.予算対比率_フード売上 計,,,,
,,,,,,,,,,,"予実対比.実績_ドリンク売上 計, 予実対比.実績_総売上 計",実績_ドリンク売上 計 ÷ 予算_ドリンク売上 計 × 100,予算対比率_ドリンク売上 計: 実績 / 予算 × 100,予実対比.予算対比率_ドリンク売上 計,,,,
,,,,,,,,,,,"予実対比.実績_その他売上 計, 予実対比.実績_総売上 計",実績_その他売上 計 ÷ 予算_その他売上 計 × 100,予算対比率_その他売上 計: 実績 / 予算 × 100,予実対比.予算対比率_その他売上 計,,,,
,,,,,,,,,,,"予実対比.実績_FLコスト 計, 予実対比.実績_総売上 計",実績_FLコスト 計 ÷ 予算_FLコスト 計 × 100,予算対比率_FLコスト 計: 実績 / 予算 × 100,予実対比.予算対比率_FLコスト 計,,,,
,,,,,,,,,,,"予実対比.実績_FD仕入 計, 予実対比.実績_総売上 計",実績_FD仕入 計 ÷ 予算_FD仕入 計 × 100,予算対比率_FD仕入 計: 実績 / 予算 × 100,予実対比.予算対比率_FD仕入 計,,,,
,,,,,,,,,,,"予実対比.実績_人件費 計, 予実対比.実績_総売上 計",実績_人件費 計 ÷ 予算_人件費 計 × 100,予算対比率_人件費 計: 実績 / 予算 × 100,予実対比.予算対比率_人件費 計,,,,
,,,,,,,,,,,"予実対比.実績_その他経費 計, 予実対比.実績_総売上 計",実績_その他経費 計 ÷ 予算_その他経費 計 × 100,予算対比率_その他経費 計: 実績 / 予算 × 100,予実対比.予算対比率_その他経費 計,,,,
,,,,,,,,,,,"予実対比.実績_営業利益, 予実対比.実績_総売上 計",実績_営業利益 ÷ 予算_営業利益 × 100,予算対比率_営業利益: 実績 / 予算 × 100,予実対比.予算対比率_営業利益,,,,
,,,,,,,,,,,,実績_総売上 計 ÷ 実績_総売上 計 × 100,構成比_総売上 計: 100%（基準値）,予実対比.構成比_総売上 計,,,,
,,,,,,,,,,,,実績_フード売上 計 ÷ 実績_総売上 計 × 100,構成比_フード売上 計: 実績_フード売上 / 実績_総売上 × 100,予実対比.構成比_フード売上 計,,,,
,,,,,,,,,,,,実績_ドリンク売上 計 ÷ 実績_総売上 計 × 100,構成比_ドリンク売上 計: 実績_ドリンク売上 / 実績_総売上 × 100,予実対比.構成比_ドリンク売上 計,,,,
,,,,,,,,,,,,実績_その他売上 計 ÷ 実績_総売上 計 × 100,構成比_その他売上 計: 実績_その他売上 / 実績_総売上 × 100,予実対比.構成比_その他売上 計,,,,
,,,,,,,,,,,,実績_FLコスト 計 ÷ 実績_総売上 計 × 100,構成比_FLコスト 計: 実績_FLコスト / 実績_総売上 × 100,予実対比.構成比_FLコスト 計,,,,
,,,,,,,,,,,,実績_FD仕入 計 ÷ 実績_総売上 計 × 100,構成比_FD仕入 計: 実績_FD仕入 / 実績_総売上 × 100,予実対比.構成比_FD仕入 計,,,,
,,,,,,,,,,,,実績_人件費 計 ÷ 実績_総売上 計 × 100,構成比_人件費 計: 実績_人件費 / 実績_総売上 × 100,予実対比.構成比_人件費 計,,,,
,,,,,,,,,,,,実績_その他経費 計 ÷ 実績_総売上 計 × 100,構成比_その他経費 計: 実績_その他経費 / 実績_総売上 × 100,予実対比.構成比_その他経費 計,,,,
,,,,,,,,,,,,実績_営業利益 ÷ 実績_総売上 計 × 100,構成比_営業利益: 実績_営業利益 / 実績_総売上 × 100,予実対比.構成比_営業利益,,,,
,,,,,,,,画面間×設定値,,monthly_budgets.target_sales,月次予算設定.総売上,月次予算設定.売上（税抜） ÷ 営業日数 × 経過日数,予算_総売上 計: monthly_budgets.target_sales / 営業日数 × 経過日数,予実対比.予算_総売上 計,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.food_ratio",月次予算設定.フード売上,予算_総売上 計 × 売上構成比設定.フード構成比,予算_フード売上 計: 予算_総売上 × food_ratio,予実対比.予算_フード売上 計,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.lunch_ratio",月次予算設定.フード売上ランチ,予算_フード売上 計 × 売上構成比設定.ランチ比率,予算_フード売上ランチ: 予算_フード売上 × lunch_ratio,予実対比.予算_フード売上ランチ,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.dinner_ratio",月次予算設定.フード売上ディナー,予算_フード売上 計 × 売上構成比設定.ディナー比率,予算_フード売上ディナー: 予算_フード売上 × dinner_ratio,予実対比.予算_フード売上ディナー,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.drink_ratio",月次予算設定.ドリンク売上,予算_総売上 計 × 売上構成比設定.ドリンク構成比,予算_ドリンク売上 計: 予算_総売上 × drink_ratio,予実対比.予算_ドリンク売上 計,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.other_ratio",月次予算設定.ドリンク売上ランチ,予算_ドリンク売上 計 × 売上構成比設定.ランチ比率,予算_ドリンク売上ランチ: 予算_ドリンク売上 × lunch_ratio,予実対比.予算_ドリンク売上ランチ,,,,
,,,,,,,,,,"monthly_budgets.target_sales, monthly_budgets.food_cost_rate",月次予算設定.ドリンク売上ディナー,予算_ドリンク売上 計 × 売上構成比設定.ディナー比率,予算_ドリンク売上ディナー: 予算_ドリンク売上 × dinner_ratio,予実対比.予算_ドリンク売上ディナー,,,,
,,,,,,,,,,"monthly_budgets.target_sales, monthly_budgets.food_cost_rate, budget_sales_compositions.food_ratio",月次予算設定.その他売上（サービス料等）,予算_総売上 計 × 売上構成比設定.その他構成比,予算_その他売上 計（サービス料等）: 予算_総売上 × other_ratio,予実対比.予算_その他売上 計（サービス料等）,,,,
,,,,,,,,,,"monthly_budgets.target_sales, monthly_budgets.food_cost_rate, budget_sales_compositions.drink_ratio",月次予算設定.その他売上ランチ,予算_その他売上 計 × 売上構成比設定.ランチ比率,予算_その他売上ランチ: 予算_その他売上 × lunch_ratio,予実対比.予算_その他売上ランチ,,,,
,,,,,,,,,,"monthly_budgets.target_sales, monthly_budgets.labor_cost_rate, 固定人件費予算",月次予算設定.その他売上ディナー,予算_その他売上 計 × 売上構成比設定.ディナー比率,予算_その他売上ディナー: 予算_その他売上 × dinner_ratio,予実対比.予算_その他売上ディナー,,,,
,,,,,,,,,,monthly_costs.固定人件費,"予実対比.予算_FD仕入 計, 予実対比.予算_人件費 計",予算_FD仕入 計 + 予算_人件費 計,予算_FLコスト 計: FD仕入予算 + 人件費予算,予実対比.予算_FLコスト 計,,,,
,,,,,,,,,,"monthly_budgets.target_sales, monthly_budgets.labor_cost_rate",月次予算設定.FD仕入,月次予算設定.売上（税抜） × 月次予算設定.FD仕入比率 ÷ 営業日数 × 経過日数,予算_FD仕入 計: target_sales × food_cost_rate / 営業日数 × 経過日数,予実対比.予算_FD仕入 計,,,,
,,,,,,,,,,monthly_costs.ヘルプ人件費,月次予算設定.フード仕入,予算_FD仕入 計 × フード按分比,予算_フード仕入: 予算_FD仕入 × フード按分比,予実対比.予算_フード仕入,,,,
,,,,,,,,,,monthly_costs.その他経費合計,月次予算設定.ドリンク仕入,予算_FD仕入 計 × ドリンク按分比,予算_ドリンク仕入: 予算_FD仕入 × ドリンク按分比,予実対比.予算_ドリンク仕入,,,,
,,,,,,,,,,monthly_costs.地代家賃,月次予算設定.人件費,(月次予算設定.売上 × PA人件費率 + 固定人件費予算) ÷ 営業日数 × 経過日数,予算_人件費 計: (target_sales × labor_cost_rate + 固定人件費) / 営業日数 × 経過日数,予実対比.予算_人件費 計,,,,
,,,,,,,,,,monthly_costs.資材費,月次予算設定.固定人件費,費用設定.固定人件費予算 ÷ 営業日数 × 経過日数,予算_固定人件費: 固定人件費予算 / 営業日数 × 経過日数,予実対比.予算_固定人件費,,,,
,,,,,,,,,,monthly_costs.ラクミー利用料,月次予算設定.PA人件費,月次予算設定.売上（税抜） × 月次予算設定.PA人件費率 ÷ 営業日数 × 経過日数,予算_PA人件費: target_sales × labor_cost_rate / 営業日数 × 経過日数,予実対比.予算_PA人件費,,,,
,,,,,,,,,,monthly_costs.IT費用,月次予算設定.ヘルプ人件費,費用設定.ヘルプ人件費予算 ÷ 営業日数 × 経過日数,予算_ヘルプ人件費: ヘルプ人件費予算 / 営業日数 × 経過日数,予実対比.予算_ヘルプ人件費,,,,
,,,,,,,,,,monthly_costs.お花代,月次予算設定.その他経費,費用設定.その他経費予算合計 ÷ 営業日数 × 経過日数,予算_その他経費 計: その他経費予算 / 営業日数 × 経過日数,予実対比.予算_その他経費 計,,,,
,,,,,,,,,,monthly_costs.ガス代,月次予算設定.地代家賃,費用設定.地代家賃 ÷ 営業日数 × 経過日数,予算_地代家賃: 地代家賃 / 営業日数 × 経過日数,予実対比.予算_地代家賃,,,,
,,,,,,,,,,monthly_costs.クレジットカード手数料,月次予算設定.資材費,費用設定.資材費 ÷ 営業日数 × 経過日数,予算_資材費: 資材費 / 営業日数 × 経過日数,予実対比.予算_資材費,,,,
,,,,,,,,,,monthly_costs.レジ利用料,月次予算設定.ラクミー利用料,費用設定.ラクミー利用料 ÷ 営業日数 × 経過日数,予算_ラクミー利用料: ラクミー利用料 / 営業日数 × 経過日数,予実対比.予算_ラクミー利用料,,,,
,,,,,,,,,,monthly_costs.借入金返済,月次予算設定.IT費用,費用設定.IT費用 ÷ 営業日数 × 経過日数,予算_IT費用: IT費用 / 営業日数 × 経過日数,予実対比.予算_IT費用,,,,
,,,,,,,,,,monthly_costs.家賃（変動分）,月次予算設定.お花代,費用設定.お花代 ÷ 営業日数 × 経過日数,予算_お花代: お花代 / 営業日数 × 経過日数,予実対比.予算_お花代,,,,
,,,,,,,,,,monthly_costs.水道代,月次予算設定.ガス代,費用設定.ガス代 ÷ 営業日数 × 経過日数,予算_ガス代: ガス代 / 営業日数 × 経過日数,予実対比.予算_ガス代,,,,
,,,,,,,,,,monthly_costs.水道光熱費,月次予算設定.クレジットカード手数料,費用設定.クレジットカード手数料 ÷ 営業日数 × 経過日数,予算_クレジットカード手数料: クレジットカード手数料 / 営業日数 × 経過日数,予実対比.予算_クレジットカード手数料,,,,
,,,,,,,,,,monthly_costs.減価償却費,月次予算設定.レジ利用料,費用設定.レジ利用料 ÷ 営業日数 × 経過日数,予算_レジ利用料: レジ利用料 / 営業日数 × 経過日数,予実対比.予算_レジ利用料,,,,
,,,,,,,,,,monthly_costs.社員人件費,月次予算設定.借入金返済,費用設定.借入金返済 ÷ 営業日数 × 経過日数,予算_借入金返済: 借入金返済 / 営業日数 × 経過日数,予実対比.予算_借入金返済,,,,
,,,,,,,,,,monthly_costs.販促費,月次予算設定.家賃（変動分）,費用設定.家賃（変動分） ÷ 営業日数 × 経過日数,予算_家賃（変動分）: 家賃（変動分） / 営業日数 × 経過日数,予実対比.予算_家賃（変動分）,,,,
,,,,,,,,,,monthly_costs.電気代,月次予算設定.水道代,費用設定.水道代 ÷ 営業日数 × 経過日数,予算_水道代: 水道代 / 営業日数 × 経過日数,予実対比.予算_水道代,,,,
,,,,,,,,,,,月次予算設定.水道光熱費,費用設定.水道光熱費 ÷ 営業日数 × 経過日数,予算_水道光熱費: 水道光熱費 / 営業日数 × 経過日数,予実対比.予算_水道光熱費,,,,
,,,,,,,,,,,月次予算設定.減価償却費,費用設定.減価償却費 ÷ 営業日数 × 経過日数,予算_減価償却費: 減価償却費 / 営業日数 × 経過日数,予実対比.予算_減価償却費,,,,
,,,,,,,,,,,月次予算設定.社員人件費,費用設定.社員人件費 ÷ 営業日数 × 経過日数,予算_社員人件費: 社員人件費 / 営業日数 × 経過日数,予実対比.予算_社員人件費,,,,
,,,,,,,,,,,月次予算設定.販促費,費用設定.販促費 ÷ 営業日数 × 経過日数,予算_販促費: 販促費 / 営業日数 × 経過日数,予実対比.予算_販促費,,,,
,,,,,,,,,,,月次予算設定.電気代,費用設定.電気代 ÷ 営業日数 × 経過日数,予算_電気代: 電気代 / 営業日数 × 経過日数,予実対比.予算_電気代,,,,
16,年間予実対比,分析画面,中,A,店舗年次,最高,L2-S,外部連携単独,ZTOTAL.sales_excluded,head_office_connected_service_sales_logs.sales_excluded,[外部]ZTOTAL.sales_excluded,SUM月次,月次実績_総売上 計: SUM(ZTOTAL.sales_excluded) GROUP BY year_month,年間予実対比.月次実績_総売上 計,[外部]infomart_transactions.total_tax_excluded,長期キャッシュ(1時間以上),◎,日次バッチ
,,,,,,,,,TITEM.sales_excluded,head_office_item_sales_logs.sales_excluded,[外部]TITEM.sales_excluded,SUMフード月次,月次実績_フード売上 計: SUM(TITEM.sales_excluded) WHERE category = 'フード' GROUP BY year_month,年間予実対比.月次実績_フード売上 計,,,,
,,,,,,,,,ZTOTAL.service_charge_1,z_totals.service_charge_1,[外部]ZTOTAL.service_charge_1,SUMドリンク月次,月次実績_ドリンク売上 計: SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' GROUP BY year_month,年間予実対比.月次実績_ドリンク売上 計,,,,
,,,,,,,,,infomart_transactions.total_tax_excluded,head_office_employee_working_records.daily_cost,インフォマート（仕入）,SUMその他月次,月次実績_その他売上 計: SUM(ZTOTAL.service_charge_1) GROUP BY year_month,年間予実対比.月次実績_その他売上 計,,,,
,,,,,,,,,head_office_employee_working_records.daily_cost,,[外部]head_office_employee_working_records.daily_cost,SUMFD月次,月次実績_FD仕入 計: SUM(infomart_transactions.total_tax_excluded) WHERE category IN ('フード',年間予実対比.月次実績_FD仕入 計,,,,
,,,,,,,,,,,,SUM商品別,月次実績_人件費 計: SUM(head_office_employee_working_records.daily_cost) GROUP BY year_month,年間予実対比.月次実績_人件費 計,,,,
,,,,,,,,設定値参照,monthly_costs.value,monthly_costs.value,[入力]monthly_costs.value,SUM経費月次,月次実績_その他経費 計: SUM(monthly_costs.value) WHERE cost_type = '経費' GROUP BY year_month,年間予実対比.月次実績_その他経費 計,,,,
,,,,,,,,,monthly_budgets.target_sales,月次予算値,月次予算設定.売上（税抜）,月次予算,月次予算_総売上 計: monthly_budgets.target_sales GROUP BY year_month,年間予実対比.月次予算_総売上 計,,,,
,,,,,,,,,,monthly_costs.その他経費合計,月次予算設定.月次その他経費,費用設定.その他経費予算合計,月次予算_その他経費 計: その他経費予算,年間予実対比.月次予算_その他経費 計,,,,
,,,,,,,,画面内演算,,,"年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次実績_人件費 計",月次実績_FD仕入 計 + 月次実績_人件費 計,月次実績_FLコスト 計: FD仕入 + 人件費,年間予実対比.月次実績_FLコスト 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_総売上 計, 年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次実績_その他経費 計",月次実績_総売上 計 - 月次実績_FLコスト 計 - 月次実績_その他経費 計,月次実績_営業利益: 総売上 - FLコスト - その他経費,年間予実対比.月次実績_営業利益,,,,
,,,,,,,,,,,"年間予実対比.月次予算_FD仕入 計, 年間予実対比.月次予算_人件費 計",月次予算_FD仕入 計 + 月次予算_人件費 計,月次予算_FLコスト 計: FD仕入予算 + 人件費予算,年間予実対比.月次予算_FLコスト 計,,,,
,,,,,,,,,,,"年間予実対比.月次予算_総売上 計, 年間予実対比.月次予算_FLコスト 計, 年間予実対比.月次予算_その他経費 計",月次予算_総売上 計 - 月次予算_FLコスト 計 - 月次予算_その他経費 計,月次予算_営業利益: 予算_総売上 - 予算_FLコスト - 予算_その他経費,年間予実対比.月次予算_営業利益,,,,
,,,,,,,,,,,年間予実対比.月次予算_総売上 計,月次予算_総売上 計 ÷ 月次予算_総売上 計 × 100,予算構成比_総売上 計: 100%（基準値）,年間予実対比.予算構成比_総売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次予算_フード売上 計, 年間予実対比.月次予算_総売上 計",月次予算_フード売上 計 ÷ 月次予算_総売上 計 × 100,予算構成比_フード売上 計: 月次予算_フード売上 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_フード売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次予算_ドリンク売上 計, 年間予実対比.月次予算_総売上 計",月次予算_ドリンク売上 計 ÷ 月次予算_総売上 計 × 100,予算構成比_ドリンク売上 計: 月次予算_ドリンク売上 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_ドリンク売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次予算_その他売上 計, 年間予実対比.月次予算_総売上 計",月次予算_その他売上 計 ÷ 月次予算_総売上 計 × 100,予算構成比_その他売上 計: 月次予算_その他売上 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_その他売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次予算_FLコスト 計, 年間予実対比.月次予算_総売上 計",月次予算_FLコスト 計 ÷ 月次予算_総売上 計 × 100,予算構成比_FLコスト 計: 月次予算_FLコスト / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_FLコスト 計,,,,
,,,,,,,,,,,"年間予実対比.月次予算_FD仕入 計, 年間予実対比.月次予算_総売上 計",月次予算_FD仕入 計 ÷ 月次予算_総売上 計 × 100,予算構成比_FD仕入 計: 月次予算_FD仕入 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_FD仕入 計,,,,
,,,,,,,,,,,"年間予実対比.月次予算_人件費 計, 年間予実対比.月次予算_総売上 計",月次予算_人件費 計 ÷ 月次予算_総売上 計 × 100,予算構成比_人件費 計: 月次予算_人件費 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_人件費 計,,,,
,,,,,,,,,,,"年間予実対比.月次予算_その他経費 計, 年間予実対比.月次予算_総売上 計",月次予算_その他経費 計 ÷ 月次予算_総売上 計 × 100,予算構成比_その他経費 計: 月次予算_その他経費 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_その他経費 計,,,,
,,,,,,,,,,,"年間予実対比.月次予算_営業利益, 年間予実対比.月次予算_総売上 計",月次予算_営業利益 ÷ 月次予算_総売上 計 × 100,予算構成比_営業利益: 月次予算_営業利益 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_営業利益,,,,
,,,,,,,,,,,"年間予実対比.月次実績_総売上 計, 年間予実対比.月次予算_総売上 計",月次実績_総売上 計 - 月次予算_総売上 計,予実差額_総売上 計: 実績 - 予算,年間予実対比.予実差額_総売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_フード売上 計, 年間予実対比.月次予算_フード売上 計",月次実績_フード売上 計 - 月次予算_フード売上 計,予実差額_フード売上 計: 実績 - 予算,年間予実対比.予実差額_フード売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次予算_ドリンク売上 計",月次実績_ドリンク売上 計 - 月次予算_ドリンク売上 計,予実差額_ドリンク売上 計: 実績 - 予算,年間予実対比.予実差額_ドリンク売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_その他売上 計, 年間予実対比.月次予算_その他売上 計",月次実績_その他売上 計 - 月次予算_その他売上 計,予実差額_その他売上 計: 実績 - 予算,年間予実対比.予実差額_その他売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次予算_FLコスト 計",月次実績_FLコスト 計 - 月次予算_FLコスト 計,予実差額_FLコスト 計: 実績 - 予算,年間予実対比.予実差額_FLコスト 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次予算_FD仕入 計",月次実績_FD仕入 計 - 月次予算_FD仕入 計,予実差額_FD仕入 計: 実績 - 予算,年間予実対比.予実差額_FD仕入 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_人件費 計, 年間予実対比.月次予算_人件費 計",月次実績_人件費 計 - 月次予算_人件費 計,予実差額_人件費 計: 実績 - 予算,年間予実対比.予実差額_人件費 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_その他経費 計, 年間予実対比.月次予算_その他経費 計",月次実績_その他経費 計 - 月次予算_その他経費 計,予実差額_その他経費 計: 実績 - 予算,年間予実対比.予実差額_その他経費 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_営業利益, 年間予実対比.月次予算_営業利益",月次実績_営業利益 - 月次予算_営業利益,予実差額_営業利益: 実績 - 予算,年間予実対比.予実差額_営業利益,,,,
,,,,,,,,,,,年間予実対比.月次実績_総売上 計,月次実績_総売上 計 ÷ 月次予算_総売上 計 × 100,予算対比率_総売上 計: 実績 / 予算 × 100,年間予実対比.予算対比率_総売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_フード売上 計, 年間予実対比.月次実績_総売上 計",月次実績_フード売上 計 ÷ 月次予算_フード売上 計 × 100,予算対比率_フード売上 計: 実績 / 予算 × 100,年間予実対比.予算対比率_フード売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次実績_総売上 計",月次実績_ドリンク売上 計 ÷ 月次予算_ドリンク売上 計 × 100,予算対比率_ドリンク売上 計: 実績 / 予算 × 100,年間予実対比.予算対比率_ドリンク売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_その他売上 計, 年間予実対比.月次実績_総売上 計",月次実績_その他売上 計 ÷ 月次予算_その他売上 計 × 100,予算対比率_その他売上 計: 実績 / 予算 × 100,年間予実対比.予算対比率_その他売上 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次実績_総売上 計",月次実績_FLコスト 計 ÷ 月次予算_FLコスト 計 × 100,予算対比率_FLコスト 計: 実績 / 予算 × 100,年間予実対比.予算対比率_FLコスト 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次実績_総売上 計",月次実績_FD仕入 計 ÷ 月次予算_FD仕入 計 × 100,予算対比率_FD仕入 計: 実績 / 予算 × 100,年間予実対比.予算対比率_FD仕入 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_人件費 計, 年間予実対比.月次実績_総売上 計",月次実績_人件費 計 ÷ 月次予算_人件費 計 × 100,予算対比率_人件費 計: 実績 / 予算 × 100,年間予実対比.予算対比率_人件費 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_その他経費 計, 年間予実対比.月次実績_総売上 計",月次実績_その他経費 計 ÷ 月次予算_その他経費 計 × 100,予算対比率_その他経費 計: 実績 / 予算 × 100,年間予実対比.予算対比率_その他経費 計,,,,
,,,,,,,,,,,"年間予実対比.月次実績_営業利益, 年間予実対比.月次実績_総売上 計",月次実績_営業利益 ÷ 月次予算_営業利益 × 100,予算対比率_営業利益: 実績 / 予算 × 100,年間予実対比.予算対比率_営業利益,,,,
,,,,,,,,,,,,月次実績_総売上 計 ÷ 月次実績_総売上 計 × 100,構成比_総売上 計: 100%（基準値）,年間予実対比.構成比_総売上 計,,,,
,,,,,,,,,,,,月次実績_フード売上 計 ÷ 月次実績_総売上 計 × 100,構成比_フード売上 計: 月次実績_フード売上 / 月次実績_総売上 × 100,年間予実対比.構成比_フード売上 計,,,,
,,,,,,,,,,,,月次実績_ドリンク売上 計 ÷ 月次実績_総売上 計 × 100,構成比_ドリンク売上 計: 月次実績_ドリンク売上 / 月次実績_総売上 × 100,年間予実対比.構成比_ドリンク売上 計,,,,
,,,,,,,,,,,,月次実績_その他売上 計 ÷ 月次実績_総売上 計 × 100,構成比_その他売上 計: 月次実績_その他売上 / 月次実績_総売上 × 100,年間予実対比.構成比_その他売上 計,,,,
,,,,,,,,,,,,月次実績_FLコスト 計 ÷ 月次実績_総売上 計 × 100,構成比_FLコスト 計: 月次実績_FLコスト / 月次実績_総売上 × 100,年間予実対比.構成比_FLコスト 計,,,,
,,,,,,,,,,,,月次実績_FD仕入 計 ÷ 月次実績_総売上 計 × 100,構成比_FD仕入 計: 月次実績_FD仕入 / 月次実績_総売上 × 100,年間予実対比.構成比_FD仕入 計,,,,
,,,,,,,,,,,,月次実績_人件費 計 ÷ 月次実績_総売上 計 × 100,構成比_人件費 計: 月次実績_人件費 / 月次実績_総売上 × 100,年間予実対比.構成比_人件費 計,,,,
