大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
トランザクション	個別	S611	年間予実差額_ガス代	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_ガス代 - 年間予算_ガス代	-	年間予実対比（予実対比）.年間実績_ガス代, 年間予実対比（予実対比）.年間予算_ガス代		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S612	年間予実差額_水道代	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_水道代 - 年間予算_水道代	-	年間予実対比（予実対比）.年間実績_水道代, 年間予実対比（予実対比）.年間予算_水道代		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S613	年間予実差額_減価償却費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_減価償却費 - 年間予算_減価償却費	-	年間予実対比（予実対比）.年間実績_減価償却費, 年間予実対比（予実対比）.年間予算_減価償却費		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S614	年間予実差額_販促費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_販促費 - 年間予算_販促費	-	年間予実対比（予実対比）.年間実績_販促費, 年間予実対比（予実対比）.年間予算_販促費		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S615	年間予実差額_資材費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_資材費 - 年間予算_資材費	-	年間予実対比（予実対比）.年間実績_資材費, 年間予実対比（予実対比）.年間予算_資材費		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S616	年間予実差額_借入金返済	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_借入金返済 - 年間予算_借入金返済	-	年間予実対比（予実対比）.年間実績_借入金返済, 年間予実対比（予実対比）.年間予算_借入金返済		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S617	年間予実差額_IT費用	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_IT費用 - 年間予算_IT費用	-	年間予実対比（予実対比）.年間実績_IT費用, 年間予実対比（予実対比）.年間予算_IT費用		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S618	年間予実差額_ラクミー利用料	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_ラクミー利用料 - 年間予算_ラクミー利用料	-	年間予実対比（予実対比）.年間実績_ラクミー利用料, 年間予実対比（予実対比）.年間予算_ラクミー利用料		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S619	年間予実差額_レジ利用料	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_レジ利用料 - 年間予算_レジ利用料	-	年間予実対比（予実対比）.年間実績_レジ利用料, 年間予実対比（予実対比）.年間予算_レジ利用料		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S620	年間予実差額_クレジットカード手数料	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_クレジットカード手数料 - 年間予算_クレジットカード手数料	-	年間予実対比（予実対比）.年間実績_クレジットカード手数料, 年間予実対比（予実対比）.年間予算_クレジットカード手数料		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S621	年間予実差額_お花代	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L2-S	年間実績_お花代 - 年間予算_お花代	-	年間予実対比（予実対比）.年間実績_お花代, 年間予実対比（予実対比）.年間予算_お花代		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S622	年間予実差額_営業利益	収益性	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L2-S	年間実績_営業利益 - 年間予算_営業利益	-	年間予実対比（予実対比）.年間実績_営業利益, 年間予実対比（予実対比）.年間予算_営業利益		year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	月次締め後（全費目確定）
トランザクション	個別	S623	年間予算対比率_総売上 計	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_総売上 計 ÷ 年間予算_総売上 計 × 100	-	年間予実対比（予実対比）.年間実績_総売上 計, 年間予実対比（予実対比）.年間予算_総売上 計	売上(税抜)	year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S624	年間予算対比率_フード売上 計	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_フード売上 計 ÷ 年間予算_フード売上 計 × 100	-	年間予実対比（予実対比）.年間実績_フード売上 計, 年間予実対比（予実対比）.年間予算_フード売上 計	売上(税抜)	year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S625	年間予算対比率_フード売上ランチ	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_フード売上ランチ ÷ 年間予算_フード売上ランチ × 100	-	年間予実対比（予実対比）.年間実績_フード売上ランチ, 年間予実対比（予実対比）.年間予算_フード売上ランチ	売上(税抜)	year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S626	年間予算対比率_フード売上ディナー	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_フード売上ディナー ÷ 年間予算_フード売上ディナー × 100	-	年間予実対比（予実対比）.年間実績_フード売上ディナー, 年間予実対比（予実対比）.年間予算_フード売上ディナー	売上(税抜)	year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S627	年間予算対比率_ドリンク売上 計	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_ドリンク売上 計 ÷ 年間予算_ドリンク売上 計 × 100	-	年間予実対比（予実対比）.年間実績_ドリンク売上 計, 年間予実対比（予実対比）.年間予算_ドリンク売上 計	売上(税抜)	year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S628	年間予算対比率_ドリンク売上ランチ	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_ドリンク売上ランチ ÷ 年間予算_ドリンク売上ランチ × 100	-	年間予実対比（予実対比）.年間実績_ドリンク売上ランチ, 年間予実対比（予実対比）.年間予算_ドリンク売上ランチ	売上(税抜)	year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S629	年間予算対比率_ドリンク売上ディナー	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_ドリンク売上ディナー ÷ 年間予算_ドリンク売上ディナー × 100	-	年間予実対比（予実対比）.年間実績_ドリンク売上ディナー, 年間予実対比（予実対比）.年間予算_ドリンク売上ディナー	売上(税抜)	year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S630	年間予算対比率_その他売上 計	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_その他売上 計 ÷ 年間予算_その他売上 計 × 100	-	年間予実対比（予実対比）.年間実績_その他売上 計, 年間予実対比（予実対比）.年間予算_その他売上 計	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S631	年間予算対比率_その他売上ランチ	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_その他売上ランチ ÷ 年間予算_その他売上ランチ × 100	-	年間予実対比（予実対比）.年間実績_その他売上ランチ, 年間予実対比（予実対比）.年間予算_その他売上ランチ	売上(税抜)	year	月次	shop × month × time_slot	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S632	年間予算対比率_その他売上ディナー	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_その他売上ディナー ÷ 年間予算_その他売上ディナー × 100	-	年間予実対比（予実対比）.年間実績_その他売上ディナー, 年間予実対比（予実対比）.年間予算_その他売上ディナー	売上(税抜)	year	月次	shop × month × time_slot	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S633	年間予算対比率_FLコスト 計	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_FLコスト 計 ÷ 年間予算_FLコスト 計 × 100	-	年間予実対比（予実対比）.年間実績_FLコスト 計, 年間予実対比（予実対比）.年間予算_FLコスト 計	売上(税抜)	year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S634	年間予算対比率_FD仕入 計	原価系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_FD仕入 計 ÷ 年間予算_FD仕入 計 × 100	-	年間予実対比（予実対比）.年間実績_FD仕入 計, 年間予実対比（予実対比）.年間予算_FD仕入 計	売上(税抜)	year	月次	shop × month, shop × month × product, shop × date × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S635	年間予算対比率_フード仕入	原価系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_フード仕入 ÷ 年間予算_フード仕入 × 100	-	年間予実対比（予実対比）.年間実績_フード仕入, 年間予実対比（予実対比）.年間予算_フード仕入	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S636	年間予算対比率_ドリンク仕入	原価系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_ドリンク仕入 ÷ 年間予算_ドリンク仕入 × 100	-	年間予実対比（予実対比）.年間実績_ドリンク仕入, 年間予実対比（予実対比）.年間予算_ドリンク仕入	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S637	年間予算対比率_人件費 計	人件費系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L2-S	年間実績_人件費 計 ÷ 年間予算_人件費 計 × 100	-	年間予実対比（予実対比）.年間実績_人件費 計, 年間予実対比（予実対比）.年間予算_人件費 計	売上(税抜)	year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S638	年間予算対比率_固定人件費	人件費系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L2-S	年間実績_固定人件費 ÷ 年間予算_固定人件費 × 100	-	年間予実対比（予実対比）.年間実績_固定人件費, 年間予実対比（予実対比）.年間予算_固定人件費	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S639	年間予算対比率_PA人件費	人件費系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L2-S	年間実績_PA人件費 ÷ 年間予算_PA人件費 × 100	-	年間予実対比（予実対比）.年間実績_PA人件費, 年間予実対比（予実対比）.年間予算_PA人件費	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S640	年間予算対比率_社員人件費	人件費系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L2-S	年間実績_社員人件費 ÷ 年間予算_社員人件費 × 100	-	年間予実対比（予実対比）.年間実績_社員人件費, 年間予実対比（予実対比）.年間予算_社員人件費	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S641	年間予算対比率_ヘルプ人件費	人件費系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L2-S	年間実績_ヘルプ人件費 ÷ 年間予算_ヘルプ人件費 × 100	-	年間予実対比（予実対比）.年間実績_ヘルプ人件費, 年間予実対比（予実対比）.年間予算_ヘルプ人件費	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S642	年間予算対比率_その他経費 計	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L2-S	年間実績_その他経費 計 ÷ 年間予算_その他経費 計 × 100	-	年間予実対比（予実対比）.年間実績_その他経費 計, 年間予実対比（予実対比）.年間予算_その他経費 計	売上(税抜)	year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S643	年間予算対比率_地代家賃	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_地代家賃 ÷ 年間予算_地代家賃 × 100	-	年間予実対比（予実対比）.年間実績_地代家賃, 年間予実対比（予実対比）.年間予算_地代家賃	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S644	年間予算対比率_家賃（変動分）	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_家賃（変動分） ÷ 年間予算_家賃（変動分） × 100	-	年間予実対比（予実対比）.年間実績_家賃（変動分）, 年間予実対比（予実対比）.年間予算_家賃（変動分）	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S645	年間予算対比率_水道光熱費	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L2-S	年間実績_水道光熱費 ÷ 年間予算_水道光熱費 × 100	-	年間予実対比（予実対比）.年間実績_水道光熱費, 年間予実対比（予実対比）.年間予算_水道光熱費	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S646	年間予算対比率_電気代	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_電気代 ÷ 年間予算_電気代 × 100	-	年間予実対比（予実対比）.年間実績_電気代, 年間予実対比（予実対比）.年間予算_電気代	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S647	年間予算対比率_ガス代	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_ガス代 ÷ 年間予算_ガス代 × 100	-	年間予実対比（予実対比）.年間実績_ガス代, 年間予実対比（予実対比）.年間予算_ガス代	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S648	年間予算対比率_水道代	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_水道代 ÷ 年間予算_水道代 × 100	-	年間予実対比（予実対比）.年間実績_水道代, 年間予実対比（予実対比）.年間予算_水道代	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S649	年間予算対比率_減価償却費	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L2-S	年間実績_減価償却費 ÷ 年間予算_減価償却費 × 100	-	年間予実対比（予実対比）.年間実績_減価償却費, 年間予実対比（予実対比）.年間予算_減価償却費	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S650	年間予算対比率_販促費	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L2-S	年間実績_販促費 ÷ 年間予算_販促費 × 100	-	年間予実対比（予実対比）.年間実績_販促費, 年間予実対比（予実対比）.年間予算_販促費	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S651	年間予算対比率_資材費	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L2-S	年間実績_資材費 ÷ 年間予算_資材費 × 100	-	年間予実対比（予実対比）.年間実績_資材費, 年間予実対比（予実対比）.年間予算_資材費	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S652	年間予算対比率_借入金返済	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_借入金返済 ÷ 年間予算_借入金返済 × 100	-	年間予実対比（予実対比）.年間実績_借入金返済, 年間予実対比（予実対比）.年間予算_借入金返済	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S653	年間予算対比率_IT費用	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L2-S	年間実績_IT費用 ÷ 年間予算_IT費用 × 100	-	年間予実対比（予実対比）.年間実績_IT費用, 年間予実対比（予実対比）.年間予算_IT費用	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S654	年間予算対比率_ラクミー利用料	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_ラクミー利用料 ÷ 年間予算_ラクミー利用料 × 100	-	年間予実対比（予実対比）.年間実績_ラクミー利用料, 年間予実対比（予実対比）.年間予算_ラクミー利用料	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S655	年間予算対比率_レジ利用料	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_レジ利用料 ÷ 年間予算_レジ利用料 × 100	-	年間予実対比（予実対比）.年間実績_レジ利用料, 年間予実対比（予実対比）.年間予算_レジ利用料	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S656	年間予算対比率_クレジットカード手数料	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_クレジットカード手数料 ÷ 年間予算_クレジットカード手数料 × 100	-	年間予実対比（予実対比）.年間実績_クレジットカード手数料, 年間予実対比（予実対比）.年間予算_クレジットカード手数料	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S657	年間予算対比率_お花代	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_お花代 ÷ 年間予算_お花代 × 100	-	年間予実対比（予実対比）.年間実績_お花代, 年間予実対比（予実対比）.年間予算_お花代	売上(税抜)	year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S658	年間予算対比率_営業利益	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間実績_営業利益 ÷ 年間予算_営業利益 × 100	-	年間予実対比（予実対比）.年間実績_営業利益, 年間予実対比（予実対比）.年間予算_営業利益	売上(税抜)	year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S659	年間予算構成比_総売上 計	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間予算_総売上 計 ÷ 年間予算_総売上 計 × 100	-	年間予実対比（予実対比）.年間予算_総売上 計, 年間予実対比（予実対比）.年間予算_総売上 計	売上(税抜)	year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S660	年間予算構成比_フード売上 計	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間予算_フード売上 計 ÷ 年間予算_総売上 計 × 100	-	年間予実対比（予実対比）.年間予算_フード売上 計, 年間予実対比（予実対比）.年間予算_総売上 計	売上(税抜)	year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S661	年間予算構成比_フード売上ランチ	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間予算_フード売上ランチ ÷ 年間予算_総売上 計 × 100	-	年間予実対比（予実対比）.年間予算_フード売上ランチ, 年間予実対比（予実対比）.年間予算_総売上 計	売上(税抜)	year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S662	年間予算構成比_フード売上ディナー	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間予算_フード売上ディナー ÷ 年間予算_総売上 計 × 100	-	年間予実対比（予実対比）.年間予算_フード売上ディナー, 年間予実対比（予実対比）.年間予算_総売上 計	売上(税抜)	year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S663	年間予算構成比_ドリンク売上 計	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間予算_ドリンク売上 計 ÷ 年間予算_総売上 計 × 100	-	年間予実対比（予実対比）.年間予算_ドリンク売上 計, 年間予実対比（予実対比）.年間予算_総売上 計	売上(税抜)	year	月次	shop × month × product	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S664	年間予算構成比_ドリンク売上ランチ	予実系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L2-S	年間予算_ドリンク売上ランチ ÷ 年間予算_総売上 計 × 100	-	年間予実対比（予実対比）.年間予算_ドリンク売上ランチ, 年間予実対比（予実対比）.年間予算_総売上 計	売上(税抜)	year	月次	shop × month × time_slot × product	60M	on_budget_update	batch	予算確定後
