大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-34	ラベルグループ × 業態 × 仕入先集中度	原価系	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	仕入先分析	仕入先別構成	仕入先の集中度/分散リスク把握、調達戦略の見直し（2軸クロス分析）	L4(提案)	HHI(ハーフィンダール指数)=Σ(仕入先シェア²)	-	仕入先別仕入(2次)			オンデマンド	-	-	on_demand	hybrid	納品確定後
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-13	ラベルグループ × 業態 × 客単価ランキング	客数系	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	客数分析	客単価	客単価の月次推移/商品ミックス影響、アップセル戦略立案（2軸クロス分析）	L4(提案)	店舗別客単価の順位	-	店舗別客単価(2次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CE-03	ラベルグループ × 業態 × 全社売上成長率	売上系	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	(当期売上 - 前期売上) ÷ 前期売上 × 100	-	全社売上(3次), 前期売上(4次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CE-12	ラベルグループ × 業態 × 年間KGI達成ペース	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L4(提案)	累計実績 ÷ (年間目標 × 経過月/12) × 100	-	累計実績(4次), 年間目標(1次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CM-04	ラベルグループ × 業態 × 店舗別成長率ランキング	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	売上成長率(YoY)の順位	-	売上(2次), 前年同月売上(4次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-18	ラベルグループ × 業態 × 店舗間客単価格差	客数系	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	客数分析	客単価	客単価の月次推移/商品ミックス影響、アップセル戦略立案（2軸クロス分析）	L4(提案)	ラベル内 (max - min) ÷ ラベル内平均 × 100	-	店舗別客単価(2次), ラベル(1次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-21	ラベルグループ × 業態 × ラベル内偏差(総合)	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	ラベル内 売上/利益/FL率の偏差	-	店舗別業績(4次), ラベル(1次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-24	ラベルグループ × 業態 × ラベル別最高最低差	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	ラベル内 最大店舗 - 最小店舗 の売上/利益率	-	店舗別業績(4次), ラベル(1次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CE-11	ラベルグループ × 業態 × 業態別収益性ランキング	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	業態ラベル別の営業利益率の順位	-	営業利益率(4次), 業態ラベル(1次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CM-06	ラベルグループ × 業態 × ラベル別業績格差スコア	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	ラベル内 (max - min) ÷ ラベル内平均 × 100	-	店舗別業績(4次), ラベル情報(1次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-11	ラベルグループ × 業態 × 売上成長率ランキング	売上系	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	店舗別(当月売上-前年同月)÷前年同月 の順位	-	店舗別売上(2次), 前年同月売上(4次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-12	ラベルグループ × 業態 × 利益成長率ランキング	収益性	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L4(提案)	店舗別営業利益成長率の順位	-	店舗別営業利益(4次), 前年同月(4次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-17	ラベルグループ × 業態 × 店舗間売上格差(Zスコア)	売上系	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	(店舗売上 - 全店平均) ÷ 全店標準偏差	-	店舗別売上(2次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-22	ラベルグループ × 業態 × パレート集中度	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	上位20%店舗の売上 ÷ 全店舗売上 × 100	-	店舗別売上(2次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-23	ラベルグループ × 業態 × 上位-下位スプレッド	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	上位10%平均 - 下位10%平均 (売上や利益率)	-	店舗別業績(4次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-42	ラベルグループ × 業態 × 要改善店舗数	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	FL率>60% or 予算達成率<90% or 赤字 のいずれか	-	店舗別FL率(4次), 店舗別予算対比率(4次), 店舗別営業利益(4次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-43	ラベルグループ × 業態 × 連続未達店舗検出	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	3ヶ月以上連続で予算達成率<95%の店舗	-	店舗別予算対比率(4次:時系列)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CM-07	ラベルグループ × 業態 × ベストプラクティス共有スコア	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	トップ3店舗の主要KPI平均 ÷ 全店平均	-	店舗ランキング(5次), 各種KPI(2-4次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-37	ラベルグループ × 業態 × 店舗別予算超過リスク	予実系	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L4(提案)	店舗別で予算対比率<90%の店舗リスト	-	店舗別予算対比率(4次)			オンデマンド	-	-	on_demand	hybrid	予算確定後
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CM-01	ラベルグループ × 業態 × 店舗間FL率偏差（Zスコア）	効率性	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	効率改善	FL率	FL率の月次推移/業態比較、コストマネジメント評価（2軸クロス分析）	L4(提案)	(店舗FL率 - 全店舗平均FL率) ÷ 標準偏差	-	店舗別FL率(4次), 全店舗平均(4次), 標準偏差(4次)			オンデマンド	-	-	on_demand	hybrid	月次給与確定後
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CH-11	ラベルグループ × 業態 × 新店vs既存店パフォーマンス	その他	本部管理者	-	🟣 後続開発_運用整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	新店平均KPI ÷ 既存店平均KPI	-	店舗ラベル(1次:新店フラグ), 各種業績指標(2-4次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CM-03	ラベルグループ × 業態 × 前年同月比客数変動	客数系	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	客数分析	客数推移	客数の前年比/曜日傾向、集客施策の効果検証（2軸クロス分析）	L4(提案)	(当月客数 - 前年同月客数) ÷ 前年同月客数 × 100	-	客数(2次), 前年同月客数(4次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CH-08	ラベルグループ × 業態 × 閉店リスクスコア	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	営業利益率 × 売上成長率 ÷ 100	-	営業利益率(4次), 売上成長率(4次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CM-02	ラベルグループ × 業態 × 店舗別営業利益率ランキング	収益性	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L4(提案)	店舗別営業利益率の順位表	-	店舗別営業利益(4次), 店舗別売上(4次)			オンデマンド	-	-	on_demand	hybrid	月次締め後（全費目確定）
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CH-01	ラベルグループ × 業態 × 全店舗日次売上達成率	予実系	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L4(提案)	店舗別(日次売上÷日次予算)×100 の全店一覧	-	日次売上(1次), 日次予算(3次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-44	ラベルグループ × 業態 × 売上急落店舗アラート	売上系	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	日次売上が過去30日平均の70%未満の店舗	-	店舗別日次売上(1次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-20	ラベルグループ × 業態 × 店舗間人件費率分散	人件費系	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（2軸クロス分析）	L4(提案)	STDEV(店舗別人件費率)	-	店舗別人件費率(4次)			オンデマンド	-	-	on_demand	hybrid	月次給与確定後
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CH-03	ラベルグループ × 業態 × 人件費日次予実乖離	人件費系	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L4(提案)	(日次実績人件費 - 日次予算人件費) ÷ 日次予算人件費	-	人件費(2次), 人件費予算(3次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CH-09	ラベルグループ × 業態 × 店舗別労働分配率	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	人件費 ÷ 粗利 × 100	-	人件費(2次), 粗利(3次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CE-08	ラベルグループ × 業態 × 感度分析スコア	その他	本部管理者	-	🟢 既実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	客単価10%変動時の営業利益変化率	-	客単価(3次), 客数(1次), 変動費率(3次), 固定費(3次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CE-09	ラベルグループ × 業態 × シナリオ別予測利益	収益性	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FORECAST	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L4(提案)	楽観=+5%売上/標準=現状/悲観=-10%売上 での利益	-	月次予算(3次), 変動費率(3次), 固定費(3次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CE-07	ラベルグループ × 業態 × 固定費カバー率	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	売上（税抜） ÷ 固定費	-	売上(3次), 固定費用予算(4次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-46	ラベルグループ × 業態 × 在庫過剰店舗アラート	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 STOCK指標 / 🟡 多軸注意	業態マスタ / N:N排他 / 期末値集計 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+STOCK	画面内	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理（2軸クロス分析）	L4(提案)	在庫残日数>10日の店舗	-	店舗別在庫(3次), 店舗別使用量(2次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CH-02	ラベルグループ × 業態 × 店舗別在庫残日数	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 STOCK指標 / 🟡 多軸注意	業態マスタ / N:N排他 / 期末値集計 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+STOCK	画面内	在庫・棚卸	棚卸金額	棚卸金額の月次推移、在庫過剰/欠品リスク管理（2軸クロス分析）	L4(提案)	期末在庫金額 ÷ 日次使用金額（平均）	-	棚卸金額(3次), 仕入金額(2次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CHB-14	ラベルグループ × 業態 × 客数成長率ランキング	客数系	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	客数分析	客数推移	客数の前年比/曜日傾向、集客施策の効果検証（2軸クロス分析）	L4(提案)	店舗別客数成長率の順位	-	店舗別客数(1次), 前年同月(4次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CM-10	ラベルグループ × 業態 × 販促効果ランキング	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	店舗別 (施策期間売上 - 通常売上) ÷ 通常売上 × 100	-	売上(2次), キャンペーン実施日(1次 要追加)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CH-05	ラベルグループ × 業態 × 発注遅延店舗数	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	発注締切を過ぎた店舗数 / 全店数 × 100	-	発注日時(1次:納品書撮影 or 発注書一覧), 発注締切(マスタ:1次)			オンデマンド	-	-	on_demand	hybrid	納品確定後
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CH-06	ラベルグループ × 業態 × 納品差異サマリー（全店）	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	店舗×仕入先×日別の納品差異件数	-	納品差異(2次), 仕入先(1次)			オンデマンド	-	-	on_demand	hybrid	納品確定後
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+CH-04	ラベルグループ × 業態 × 実績入力遅延店舗リスト	その他	本部管理者	-	🟠 後続開発_長期_未来指標_データ整備	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L4(提案)	前日までの実績入力が未完了の店舗一覧	-	入力ステータス(1次), 締切日(マスタ:1次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+C503	ラベルグループ × 業態 × ラベルグループ小計	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-L	【組織】ラベルグループ単位の集計	-	店舗ラベル利益, 店舗ラベル売上, ラベルグループ含有ラベル		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	依存元指標確定後
マッピング_2軸	ラベルグループ × 業態 × 指標	dim_label_group+dim_business_type+C504	ラベルグループ × 業態 × ユニーク店舗合計	その他	本部管理者	-	🔵 後続開発_短期実装	大	🟠 マスタ要 / 🟡 排他モード / 🟡 多軸注意	業態マスタ / N:N排他 / 2軸クロス、行列展開コスト	label_group_id×format_id×metric	MASTER+MASTER+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L3-L	【統制】N:N重複排他後の店舗合計	-	店舗ラベル利益, 店舗ラベル売上, 排他モードフラグ, ラベルグループ小計		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	依存元指標確定後
