大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S365	スタッフ × 時間帯バンドルタグ × 予約売上合計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L3-S	SUM予約	head_office_connected_service_sales_logs.sales_excluded	当月実績.売上（税抜）		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S366	スタッフ × 時間帯バンドルタグ × ウォークイン売上合計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L3-S	総売上-予約売上	head_office_connected_service_sales_logs.sales_excluded	流入分析.予約売上合計, 予実対比.総売上		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SS-10	スタッフ × 時間帯バンドルタグ × シフト充足率	人件費系	店長	-	🔴 後続開発_長期_未来指標_外部連携	大	🟡 タグ次第 / 🔴 連携必要 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / シフト連携 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	実シフト時間 ÷ 計画シフト時間 × 100	-	実シフト時間(1次 要追加), 計画シフト時間(1次 要追加)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SST-11	スタッフ × 時間帯バンドルタグ × 売れ筋TOP10(売上ベース)	売上系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	商品別売上ランキング上位10	-	POS商品別売上(2次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SST-12	スタッフ × 時間帯バンドルタグ × 売れ筋TOP10(利益ベース)	収益性	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	商品別粗利ランキング上位10	-	POS商品別売上(2次), 商品原価(2次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SST-14	スタッフ × 時間帯バンドルタグ × 商品別貢献利益	収益性	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	(売価 - 原価) × 販売数	-	POS商品別売上(2次), 商品原価(2次), 販売数(1次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SS-12	スタッフ × 時間帯バンドルタグ × 客単価変動率	客数系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	(当月客単価 - 前月客単価) ÷ 前月客単価 × 100	-	客単価(2次), 前月客単価(3次時系列)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SST-17	スタッフ × 時間帯バンドルタグ × 商品別価格帯分布	売上系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	販売価格帯(500円刻み)の販売数分布	-	POS商品別売上(2次), 商品単価(2次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SST-09	スタッフ × 時間帯バンドルタグ × 売上標準偏差(月内変動)	売上系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	STDEV(日次売上) ÷ AVG(日次売上)	-	POS日別売上(1次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SST-27	スタッフ × 時間帯バンドルタグ × 客数×客単価4象限	客数系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	客数と客単価のマトリクスプロット	-	客数(1次), 客単価(2次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SST-31	スタッフ × 時間帯バンドルタグ × 客単価弾性	客数系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	(客数変化率) ÷ (客単価変化率)	-	客数(1次), 客単価(2次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SS-02	スタッフ × 時間帯バンドルタグ × 人時売上高	売上系	店長	-	🔴 後続開発_長期_未来指標_外部連携	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	売上（税抜）÷ 総労働時間	-	売上（税抜）(2次), 人件費(2次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SS-06	スタッフ × 時間帯バンドルタグ × 時間帯別売上構成比	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	時間帯別売上 ÷ 日次総売上 × 100	-	POS売上時間別(1次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SS-14	スタッフ × 時間帯バンドルタグ × アイドル時間人件費率	人件費系	店長	-	🟠 後続開発_長期_未来指標_データ整備	大	🟡 タグ次第 / 🔴 連携必要 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / シフト連携 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	アイドル時間人件費 ÷ アイドル時間売上 × 100	-	時間帯別人件費(2次), 時間帯別売上(2次)			オンデマンド	-	-	on_demand	hybrid	月次給与確定後
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SST-38	スタッフ × 時間帯バンドルタグ × 人件費対売上相関	人件費系	店長	-	🔵 後続開発_短期実装	大	🟡 タグ次第 / 🔴 連携必要 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / シフト連携 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	相関係数(月次人件費, 月次売上)	-	人件費(2次), 売上(2次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SS-03	スタッフ × 時間帯バンドルタグ × 人時粗利	収益性	店長	-	🟠 後続開発_長期_未来指標_データ整備	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	粗利 ÷ 総労働時間	-	粗利(3次), 人件費(2次)			オンデマンド	-	-	on_demand	hybrid	確定なし
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SST-32	スタッフ × 時間帯バンドルタグ × 日次客数標準偏差	客数系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	STDEV(日次客数) ÷ AVG(日次客数)	-	日次客数(1次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+SST-44	スタッフ × 時間帯バンドルタグ × 販促費売上連動性	売上系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L4(提案)	(販促費増加月の売上増加) ÷ 販促費増加額	-	販促費(2次), 売上(2次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S814	スタッフ × 時間帯バンドルタグ × 時間帯別売上	売上系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	Σ(売上 WHERE 時刻IN時間帯)	-	売上(2次), 時間帯ラベル名, 時間帯開始, 時間帯終了		month,quarter,year	月次	shop × month × time_slot	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S815	スタッフ × 時間帯バンドルタグ × 時間帯別客数	客数系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	Σ(客数 WHERE 時刻IN時間帯)	-	客数(1次), 時間帯ラベル名		month,quarter,year	月次	shop × month × time_slot	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S816	スタッフ × 時間帯バンドルタグ × 時間帯別客単価	客数系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	時間帯別売上÷時間帯別客数	-	時間帯別売上, 時間帯別客数	客数	month,quarter,year	月次	shop × month × time_slot	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S817	スタッフ × 時間帯バンドルタグ × 時間帯別粗利率	収益性	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	(時間帯別売上-時間帯別原価)÷時間帯別売上	-	時間帯別売上, 原価(商品×時間帯按分)	売上(税抜)	month,quarter,year	月次	shop × month × time_slot	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S818	スタッフ × 時間帯バンドルタグ × 曜日別売上	売上系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	Σ(売上 WHERE 曜日IN曜日ラベル)	-	売上(2次), 曜日ラベル名, 曜日bitmap		month,quarter,year	日次	shop × date × weekday	13M	nightly	batch	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S819	スタッフ × 時間帯バンドルタグ × 曜日別客数	客数系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	Σ(客数 WHERE 曜日IN曜日ラベル)	-	客数(1次), 曜日ラベル名		month,quarter,year	日次	shop × date × weekday	13M	nightly	batch	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S820	スタッフ × 時間帯バンドルタグ × 曜日別客単価	客数系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	曜日別売上÷曜日別客数	-	曜日別売上, 曜日別客数	客数	month,quarter,year	日次	shop × date × weekday	13M	nightly	batch	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S821	スタッフ × 時間帯バンドルタグ × 商品グループ別売上	売上系	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	Σ(売上 WHERE 商品IN商品グループ)	-	売上(2次), 商品グループ名, 商品グループ含有商品		month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S822	スタッフ × 時間帯バンドルタグ × 商品グループ別粗利	収益性	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	Σ(売上-原価 WHERE 商品IN商品グループ)	-	商品グループ別売上, 原価(商品別)		month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S823	スタッフ × 時間帯バンドルタグ × 商品グループ別粗利率	収益性	店長	-	🔵 後続開発_短期実装	中	🟡 タグ次第 / 🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / 率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	商品グループ別粗利÷商品グループ別売上	-	商品グループ別売上, 商品グループ別粗利	売上(税抜)	month,quarter,year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S826	スタッフ × 時間帯バンドルタグ × スタッフ別シフト人件費	人件費系	店長	-	🔴 後続開発_長期_未来指標_外部連携	大	🟡 タグ次第 / 🔴 連携必要 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / シフト連携 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	Σ(時給×勤怠時間 WHERE スタッフINラベル)	-	スタッフラベル名, スタッフラベル含有スタッフ, 勤怠時間, 時給		month,quarter,year	月次	shop × month × staff	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	スタッフ × 時間帯バンドルタグ × 指標	dim_staff+tag_time_slot_bundle+S827	スタッフ × 時間帯バンドルタグ × スタッフ別担当売上	売上系	店長	-	🟣 後続開発_運用整備	大	🟡 タグ次第 / 🔴 運用次第 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	タグメンバー次第 / POS担当者運用 / 期間属性混在 / 2軸クロス、行列展開コスト	staff_id×time_slot_id[]×metric	SNAPSHOT+FLOW+FLOW	外部×画面	シフト最適化	スタッフ×時間帯	スタッフ配置の売上連動性評価、シフト最適化判断（2軸クロス分析）	L2-S	Σ(売上 WHERE 担当者INラベル)	-	スタッフラベル名, 売上(POS担当者), スタッフラベル含有スタッフ		month,quarter,year	月次	shop × month × staff	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	スタッフ × スタッフバンドルタグ × 指標	dim_staff+tag_staff_bundle+S100	スタッフ × スタッフバンドルタグ × 売上（税抜）	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	staff_id×staff_id[]×metric	SNAPSHOT+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM商品別	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
マッピング_2軸	スタッフ × スタッフバンドルタグ × 指標	dim_staff+tag_staff_bundle+S102	スタッフ × スタッフバンドルタグ × 販売点数	客数系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	staff_id×staff_id[]×metric	SNAPSHOT+SNAPSHOT+FLOW	外部×画面	客数分析	客数推移	客数の前年比/曜日傾向、集客施策の効果検証（2軸クロス分析）	L1	SUM商品別	head_office_item_sales_logs.quantity	[外部]TITEM.quantity		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_2軸	スタッフ × スタッフバンドルタグ × 指標	dim_staff+tag_staff_bundle+S125	スタッフ × スタッフバンドルタグ × 売上	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	staff_id×staff_id[]×metric	SNAPSHOT+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUM	head_office_connected_service_sales_logs.sales_excluded	[外部]ZTOTAL.sales_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
マッピング_2軸	スタッフ × スタッフバンドルタグ × 指標	dim_staff+tag_staff_bundle+S126	スタッフ × スタッフバンドルタグ × フード売上	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	staff_id×staff_id[]×metric	SNAPSHOT+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUMフード	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	スタッフ × スタッフバンドルタグ × 指標	dim_staff+tag_staff_bundle+S127	スタッフ × スタッフバンドルタグ × ドリンク売上	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	staff_id×staff_id[]×metric	SNAPSHOT+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUMドリンク	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product	13M	nightly	batch	翌日日次確定
マッピング_2軸	スタッフ × スタッフバンドルタグ × 指標	dim_staff+tag_staff_bundle+S129	スタッフ × スタッフバンドルタグ × フード売上合計	売上系	店長	-	🟢 既実装	中	🟡 タグ次第 / 🟡 多軸注意	タグメンバー次第 / 2軸クロス、行列展開コスト	staff_id×staff_id[]×metric	SNAPSHOT+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L1	SUMフード	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product	13M	nightly	hybrid	翌日日次確定
