大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C276	月 × 店舗 × 予算構成比_FD仕入 計	原価系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次予算_FD仕入 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_FD仕入 計, 年間予実対比.月次予算_総売上 計	仕入金額(全体)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C277	月 × 店舗 × 予算構成比_人件費 計	人件費系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次予算_人件費 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_人件費 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C278	月 × 店舗 × 予算構成比_その他経費 計	予実系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定（2軸クロス分析）	L2-S	月次予算_その他経費 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_その他経費 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C279	月 × 店舗 × 予算構成比_営業利益	予実系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次予算_営業利益 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_営業利益, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C280	月 × 店舗 × 予実差額_総売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_総売上 計 - 月次予算_総売上 計	-	年間予実対比.月次実績_総売上 計, 年間予実対比.月次予算_総売上 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C281	月 × 店舗 × 予実差額_フード売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_フード売上 計 - 月次予算_フード売上 計	-	年間予実対比.月次実績_フード売上 計, 年間予実対比.月次予算_フード売上 計		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C282	月 × 店舗 × 予実差額_ドリンク売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_ドリンク売上 計 - 月次予算_ドリンク売上 計	-	年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次予算_ドリンク売上 計		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C283	月 × 店舗 × 予実差額_その他売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他売上 計 - 月次予算_その他売上 計	-	年間予実対比.月次実績_その他売上 計, 年間予実対比.月次予算_その他売上 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C284	月 × 店舗 × 予実差額_FLコスト 計	その他	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_FLコスト 計 - 月次予算_FLコスト 計	-	年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次予算_FLコスト 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C285	月 × 店舗 × 予実差額_FD仕入 計	原価系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L2-S	月次実績_FD仕入 計 - 月次予算_FD仕入 計	-	年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次予算_FD仕入 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	納品確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C286	月 × 店舗 × 予実差額_人件費 計	人件費系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次実績_人件費 計 - 月次予算_人件費 計	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次予算_人件費 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C287	月 × 店舗 × 予実差額_その他経費 計	その他	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他経費 計 - 月次予算_その他経費 計	-	年間予実対比.月次実績_その他経費 計, 年間予実対比.月次予算_その他経費 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C288	月 × 店舗 × 予実差額_営業利益	収益性	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	月次実績_営業利益 - 月次予算_営業利益	-	年間予実対比.月次実績_営業利益, 年間予実対比.月次予算_営業利益		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C289	月 × 店舗 × 予算対比率_総売上 計	予実系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_総売上 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次実績_総売上 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C290	月 × 店舗 × 予算対比率_フード売上 計	予実系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_フード売上 計 ÷ 月次予算_フード売上 計 × 100	-	年間予実対比.月次実績_フード売上 計, 年間予実対比.月次予算_フード売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C291	月 × 店舗 × 予算対比率_ドリンク売上 計	予実系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_ドリンク売上 計 ÷ 月次予算_ドリンク売上 計 × 100	-	年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次予算_ドリンク売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C292	月 × 店舗 × 予算対比率_その他売上 計	予実系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_その他売上 計 ÷ 月次予算_その他売上 計 × 100	-	年間予実対比.月次実績_その他売上 計, 年間予実対比.月次予算_その他売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C293	月 × 店舗 × 予算対比率_FLコスト 計	予実系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_FLコスト 計 ÷ 月次予算_FLコスト 計 × 100	-	年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次予算_FLコスト 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C294	月 × 店舗 × 予算対比率_FD仕入 計	原価系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_FD仕入 計 ÷ 月次予算_FD仕入 計 × 100	-	年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次予算_FD仕入 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C295	月 × 店舗 × 予算対比率_人件費 計	人件費系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（2軸クロス分析）	L2-S	月次実績_人件費 計 ÷ 月次予算_人件費 計 × 100	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次予算_人件費 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C296	月 × 店舗 × 予算対比率_その他経費 計	予実系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定（2軸クロス分析）	L2-S	月次実績_その他経費 計 ÷ 月次予算_その他経費 計 × 100	-	年間予実対比.月次実績_その他経費 計, 年間予実対比.月次予算_その他経費 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C297	月 × 店舗 × 予算対比率_営業利益	予実系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	月次実績_営業利益 ÷ 月次予算_営業利益 × 100	-	年間予実対比.月次実績_営業利益, 年間予実対比.月次予算_営業利益	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C298	月 × 店舗 × 構成比_総売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_総売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C299	月 × 店舗 × 構成比_フード売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_フード売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_フード売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C300	月 × 店舗 × 構成比_ドリンク売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_ドリンク売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C301	月 × 店舗 × 構成比_その他売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_その他売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C302	月 × 店舗 × 構成比_FLコスト 計	その他	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_FLコスト 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C303	月 × 店舗 × 構成比_FD仕入 計	原価系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（2軸クロス分析）	L2-S	月次実績_FD仕入 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次実績_総売上 計	仕入金額(全体)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	納品確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C304	月 × 店舗 × 構成比_人件費 計	人件費系	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次実績_人件費 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C305	月 × 店舗 × 構成比_その他経費 計	その他	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他経費 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_その他経費 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C306	月 × 店舗 × 構成比_営業利益	収益性	本部管理者	-	🟢 既実装	中	🟡 加重平均 / 🟡 多軸注意	率指標加重 / 2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	月次実績_営業利益 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_営業利益, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C217	月 × 店舗 × 年間実績_FLコスト 計	その他	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	SUM	infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs	-		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C232	月 × 店舗 × 年間実績_営業利益	収益性	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	売上-FLコスト-経費	monthly_costs.value	-		year	月次	shop × month	60M	nightly + monthly_finalize	batch	月次締め後（全費目確定）
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C317	月 × 店舗 × 年間予算_FLコスト 計	予実系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	年間予算_FD仕入 計 + 年間予算_人件費 計	-	年間予実対比（予実対比）.年間予算_FD仕入 計, 年間予実対比（予実対比）.年間予算_人件費 計		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C342	月 × 店舗 × 年間予算_営業利益	予実系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション（2軸クロス分析）	L2-S	年間予算_総売上 計 - 年間予算_FLコスト 計 - 年間予算_その他経費 計	-	年間予実対比（予実対比）.年間予算_総売上 計, 年間予実対比（予実対比）.年間予算_FLコスト 計, 年間予実対比（予実対比）.年間予算_その他経費 計		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C343	月 × 店舗 × 年間予実差額_総売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_総売上 計 - 年間予算_総売上 計	-	年間予実対比（予実対比）.年間実績_総売上 計, 年間予実対比（予実対比）.年間予算_総売上 計		year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C344	月 × 店舗 × 年間予実差額_フード売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_フード売上 計 - 年間予算_フード売上 計	-	年間予実対比（予実対比）.年間実績_フード売上 計, 年間予実対比（予実対比）.年間予算_フード売上 計		year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C345	月 × 店舗 × 年間予実差額_フード売上ランチ	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_フード売上ランチ - 年間予算_フード売上ランチ	-	年間予実対比（予実対比）.年間実績_フード売上ランチ, 年間予実対比（予実対比）.年間予算_フード売上ランチ		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C346	月 × 店舗 × 年間予実差額_フード売上ディナー	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_フード売上ディナー - 年間予算_フード売上ディナー	-	年間予実対比（予実対比）.年間実績_フード売上ディナー, 年間予実対比（予実対比）.年間予算_フード売上ディナー		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C347	月 × 店舗 × 年間予実差額_ドリンク売上 計	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_ドリンク売上 計 - 年間予算_ドリンク売上 計	-	年間予実対比（予実対比）.年間実績_ドリンク売上 計, 年間予実対比（予実対比）.年間予算_ドリンク売上 計		year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C348	月 × 店舗 × 年間予実差額_ドリンク売上ランチ	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_ドリンク売上ランチ - 年間予算_ドリンク売上ランチ	-	年間予実対比（予実対比）.年間実績_ドリンク売上ランチ, 年間予実対比（予実対比）.年間予算_ドリンク売上ランチ		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × 店舗 × 指標	dim_month+dim_shop+C349	月 × 店舗 × 年間予実差額_ドリンク売上ディナー	売上系	本部管理者	-	🟢 既実装	中	🟡 多軸注意	2軸クロス、行列展開コスト	month×shop_id×metric	FLOW+FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_ドリンク売上ディナー - 年間予算_ドリンク売上ディナー	-	年間予実対比（予実対比）.年間実績_ドリンク売上ディナー, 年間予実対比（予実対比）.年間予算_ドリンク売上ディナー		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
