大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S501	月 × スタッフ × 月次実績_FLコスト 計	その他	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_FD仕入 計 + 月次実績_人件費 計	-	年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次実績_人件費 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S505	月 × スタッフ × 月次実績_営業利益	収益性	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	月次実績_総売上 計 - 月次実績_FLコスト 計 - 月次実績_その他経費 計	-	年間予実対比.月次実績_総売上 計, 年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次実績_その他経費 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S521	月 × スタッフ × 予算構成比_人件費 計	人件費系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	シフト連携 / 率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FORECAST	外部×画面	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次予算_人件費 計 ÷ 月次予算_総売上 計 × 100	-	年間予実対比.月次予算_人件費 計, 年間予実対比.月次予算_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S524	月 × スタッフ × 予実差額_総売上 計	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_総売上 計 - 月次予算_総売上 計	-	年間予実対比.月次実績_総売上 計, 年間予実対比.月次予算_総売上 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S525	月 × スタッフ × 予実差額_フード売上 計	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_フード売上 計 - 月次予算_フード売上 計	-	年間予実対比.月次実績_フード売上 計, 年間予実対比.月次予算_フード売上 計		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S526	月 × スタッフ × 予実差額_ドリンク売上 計	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_ドリンク売上 計 - 月次予算_ドリンク売上 計	-	年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次予算_ドリンク売上 計		month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S527	月 × スタッフ × 予実差額_その他売上 計	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他売上 計 - 月次予算_その他売上 計	-	年間予実対比.月次実績_その他売上 計, 年間予実対比.月次予算_その他売上 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S528	月 × スタッフ × 予実差額_FLコスト 計	その他	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_FLコスト 計 - 月次予算_FLコスト 計	-	年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次予算_FLコスト 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S530	月 × スタッフ × 予実差額_人件費 計	人件費系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	シフト連携 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次実績_人件費 計 - 月次予算_人件費 計	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次予算_人件費 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S531	月 × スタッフ × 予実差額_その他経費 計	その他	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他経費 計 - 月次予算_その他経費 計	-	年間予実対比.月次実績_その他経費 計, 年間予実対比.月次予算_その他経費 計		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S532	月 × スタッフ × 予実差額_営業利益	収益性	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	月次実績_営業利益 - 月次予算_営業利益	-	年間予実対比.月次実績_営業利益, 年間予実対比.月次予算_営業利益		month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S539	月 × スタッフ × 予算対比率_人件費 計	人件費系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	シフト連携 / 率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FORECAST	外部×画面	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次実績_人件費 計 ÷ 月次予算_人件費 計 × 100	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次予算_人件費 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	on_budget_update	hybrid	予算確定後
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S542	月 × スタッフ × 構成比_総売上 計	売上系	店長	-	🟢 既実装	中	🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_総売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S543	月 × スタッフ × 構成比_フード売上 計	売上系	店長	-	🟢 既実装	中	🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_フード売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_フード売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S544	月 × スタッフ × 構成比_ドリンク売上 計	売上系	店長	-	🟢 既実装	中	🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_ドリンク売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month × product	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S545	月 × スタッフ × 構成比_その他売上 計	売上系	店長	-	🟢 既実装	中	🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他売上 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_その他売上 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S546	月 × スタッフ × 構成比_FLコスト 計	その他	店長	-	🟢 既実装	中	🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_FLコスト 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S548	月 × スタッフ × 構成比_人件費 計	人件費系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	シフト連携 / 率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	月次実績_人件費 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_人件費 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S549	月 × スタッフ × 構成比_その他経費 計	その他	店長	-	🟢 既実装	中	🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	月次実績_その他経費 計 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_その他経費 計, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S550	月 × スタッフ × 構成比_営業利益	収益性	店長	-	🟢 既実装	中	🟡 加重平均 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	率指標加重 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	月次実績_営業利益 ÷ 月次実績_総売上 計 × 100	-	年間予実対比.月次実績_営業利益, 年間予実対比.月次実績_総売上 計	売上(税抜)	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	月次締め後（全費目確定）
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S268	月 × スタッフ × 年間実績_FLコスト 計	その他	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	SUM	infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs	-		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S283	月 × スタッフ × 年間実績_営業利益	収益性	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け（2軸クロス分析）	L2-S	売上-FLコスト-経費	monthly_costs.value	-		year	月次	shop × month	60M	nightly + monthly_finalize	batch	月次締め後（全費目確定）
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S587	月 × スタッフ × 年間予実差額_総売上 計	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_総売上 計 - 年間予算_総売上 計	-	年間予実対比（予実対比）.年間実績_総売上 計, 年間予実対比（予実対比）.年間予算_総売上 計		year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S588	月 × スタッフ × 年間予実差額_フード売上 計	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_フード売上 計 - 年間予算_フード売上 計	-	年間予実対比（予実対比）.年間実績_フード売上 計, 年間予実対比（予実対比）.年間予算_フード売上 計		year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S589	月 × スタッフ × 年間予実差額_フード売上ランチ	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_フード売上ランチ - 年間予算_フード売上ランチ	-	年間予実対比（予実対比）.年間実績_フード売上ランチ, 年間予実対比（予実対比）.年間予算_フード売上ランチ		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S590	月 × スタッフ × 年間予実差額_フード売上ディナー	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_フード売上ディナー - 年間予算_フード売上ディナー	-	年間予実対比（予実対比）.年間実績_フード売上ディナー, 年間予実対比（予実対比）.年間予算_フード売上ディナー		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S591	月 × スタッフ × 年間予実差額_ドリンク売上 計	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_ドリンク売上 計 - 年間予算_ドリンク売上 計	-	年間予実対比（予実対比）.年間実績_ドリンク売上 計, 年間予実対比（予実対比）.年間予算_ドリンク売上 計		year	月次	shop × month × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S592	月 × スタッフ × 年間予実差額_ドリンク売上ランチ	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_ドリンク売上ランチ - 年間予算_ドリンク売上ランチ	-	年間予実対比（予実対比）.年間実績_ドリンク売上ランチ, 年間予実対比（予実対比）.年間予算_ドリンク売上ランチ		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S593	月 × スタッフ × 年間予実差額_ドリンク売上ディナー	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_ドリンク売上ディナー - 年間予算_ドリンク売上ディナー	-	年間予実対比（予実対比）.年間実績_ドリンク売上ディナー, 年間予実対比（予実対比）.年間予算_ドリンク売上ディナー		year	月次	shop × month × time_slot × product	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S594	月 × スタッフ × 年間予実差額_その他売上 計	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_その他売上 計 - 年間予算_その他売上 計	-	年間予実対比（予実対比）.年間実績_その他売上 計, 年間予実対比（予実対比）.年間予算_その他売上 計		year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S595	月 × スタッフ × 年間予実差額_その他売上ランチ	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_その他売上ランチ - 年間予算_その他売上ランチ	-	年間予実対比（予実対比）.年間実績_その他売上ランチ, 年間予実対比（予実対比）.年間予算_その他売上ランチ		year	月次	shop × month × time_slot	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S596	月 × スタッフ × 年間予実差額_その他売上ディナー	売上系	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_その他売上ディナー - 年間予算_その他売上ディナー	-	年間予実対比（予実対比）.年間実績_その他売上ディナー, 年間予実対比（予実対比）.年間予算_その他売上ディナー		year	月次	shop × month × time_slot	60M	nightly + monthly_finalize	batch	翌日日次確定
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S597	月 × スタッフ × 年間予実差額_FLコスト 計	その他	店長	-	🟢 既実装	中	🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（2軸クロス分析）	L2-S	年間実績_FLコスト 計 - 年間予算_FLコスト 計	-	年間予実対比（予実対比）.年間実績_FLコスト 計, 年間予実対比（予実対比）.年間予算_FLコスト 計		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S601	月 × スタッフ × 年間予実差額_人件費 計	人件費系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	シフト連携 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	年間実績_人件費 計 - 年間予算_人件費 計	-	年間予実対比（予実対比）.年間実績_人件費 計, 年間予実対比（予実対比）.年間予算_人件費 計		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S602	月 × スタッフ × 年間予実差額_固定人件費	人件費系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	シフト連携 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	年間実績_固定人件費 - 年間予算_固定人件費	-	年間予実対比（予実対比）.年間実績_固定人件費, 年間予実対比（予実対比）.年間予算_固定人件費		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
マッピング_2軸	月 × スタッフ × 指標	dim_month+dim_staff+S603	月 × スタッフ × 年間予実差額_PA人件費	人件費系	店長	-	🟢 既実装	大	🔴 連携必要 / 🟡 期間属性混在 (FLOW+SNAPSHOT)、時間重み付け要 / 🟡 多軸注意	シフト連携 / 期間属性混在 / 2軸クロス、行列展開コスト	month×staff_id×metric	FLOW+SNAPSHOT+FLOW	外部×画面	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（2軸クロス分析）	L2-S	年間実績_PA人件費 - 年間予算_PA人件費	-	年間予実対比（予実対比）.年間実績_PA人件費, 年間予実対比（予実対比）.年間予算_PA人件費		year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
